date,igr,precipitation_weekly_sum,rain_days,sequential_rain,temp_max_weekly_mean,temp_mean_weekly_mean,temp_min_weekly_mean,humidity_weekly_mean,lag_1_precipitation,lag_2_precipitation,lag_3_precipitation,lag_4_precipitation,lag_1_temp_mean,lag_2_temp_mean,lag_3_temp_mean,lag_4_temp_mean,lag_1_humidity,lag_2_humidity,lag_3_humidity,lag_4_humidity,change_temperature,percentile_temp_mean_weekly_mean,percentile_lag_temp_mean_weekly_mean,change_temperature_above75,change_precipitation,percentile_precipitation_weekly_sum,percentile_lag_precipitation_weekly_sum,change_precipitation_above75,change_humidity,percentile_humidity_weekly_mean,percentile_lag_humidity_weekly_mean,change_humidity_above75,interaction_temperature_precipitation,interaction_temperature_humidity,interaction_precipitation_humidity,interaction_temperature_precipitation_humidity,interaction_temperature_precipitation_above75,interaction_temperature_humidity_above75,interaction_precipitation_humidity_above75,interaction_temperature_precipitation_humidity_above75,extreme_weather_temperature,extreme_weather_precipitation,extreme_weather_humidity,season_summer,season_autumn,season_winter,season_spring,temperature_category_quantile_01,temperature_category_quantile_02,temperature_category_quantile_03,temperature_category_quantile_04,precipitation_occurrence
2021-09,Marília,24.4,4.0,4.0,30.7,24.02857142857143,20.014285714285712,76.94285714285715,53.2,34.2,3.4,36.2,24.6,22.385714285714283,24.6,23.514285714285712,67.37142857142858,76.77142857142857,73.84285714285714,81.72857142857143,0,0.65311004784689,0.7583732057416268,0,0,0.631578947368421,0.8373205741626795,0,0,0.722488038277512,0.48325358851674644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021-10,Marília,114.2,7.0,11.0,26.557142857142857,21.557142857142857,19.214285714285715,91.4,24.4,53.2,34.2,3.4,24.02857142857143,24.6,22.385714285714283,24.6,76.94285714285715,67.37142857142858,76.77142857142857,73.84285714285714,0,0.2822966507177033,0.65311004784689,0,0,0.9569377990430622,0.631578947368421,1,0,0.9904306220095693,0.722488038277512,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
2021-11,Marília,39.8,3.0,12.0,31.27142857142857,24.75714285714286,19.814285714285717,68.55714285714285,114.2,24.4,53.2,34.2,21.557142857142857,24.02857142857143,24.6,22.385714285714283,91.4,76.94285714285715,67.37142857142858,76.77142857142857,1,0.7894736842105263,0.2822966507177033,1,0,0.7488038277511961,0.9569377990430622,0,0,0.507177033492823,0.9904306220095693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2021-12,Marília,0.4,2.0,2.0,30.47142857142857,24.914285714285715,20.314285714285717,74.24285714285715,39.8,114.2,24.4,53.2,24.75714285714286,21.557142857142857,24.02857142857143,24.6,68.55714285714285,91.4,76.94285714285715,67.37142857142858,0,0.8086124401913876,0.7894736842105263,0,0,0.2679425837320574,0.7488038277511961,0,0,0.6650717703349283,0.507177033492823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2021-13,Marília,12.4,2.0,2.0,32.642857142857146,26.014285714285712,21.428571428571427,67.08571428571429,0.4,39.8,114.2,24.4,24.914285714285715,24.75714285714286,21.557142857142857,24.02857142857143,74.24285714285715,68.55714285714285,91.4,76.94285714285715,0,0.9090909090909091,0.8086124401913876,0,0,0.5167464114832536,0.2679425837320574,0,0,0.4784688995215311,0.6650717703349283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2021-14,Marília,0.0,0.0,0.0,29.74285714285714,22.842857142857145,17.8,66.44285714285715,12.4,0.4,39.8,114.2,26.014285714285712,24.914285714285715,24.75714285714286,21.557142857142857,67.08571428571429,74.24285714285715,68.55714285714285,91.4,0,0.45215311004784686,0.9090909090909091,0,0,0.11483253588516747,0.5167464114832536,0,0,0.45454545454545453,0.4784688995215311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-15,Marília,0.0,0.0,0.0,29.52857142857143,23.15714285714285,18.057142857142857,64.35714285714286,0.0,12.4,0.4,39.8,22.842857142857145,26.014285714285712,24.914285714285715,24.75714285714286,66.44285714285715,67.08571428571429,74.24285714285715,68.55714285714285,0,0.5263157894736842,0.45215311004784686,0,0,0.11483253588516747,0.11483253588516747,0,0,0.41626794258373206,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2021-16,Marília,38.2,2.0,2.0,29.11428571428572,22.457142857142856,17.914285714285715,70.35714285714286,0.0,0.0,12.4,0.4,23.15714285714285,22.842857142857145,26.014285714285712,24.914285714285715,64.35714285714286,66.44285714285715,67.08571428571429,74.24285714285715,0,0.39712918660287083,0.5263157894736842,0,0,0.7368421052631579,0.11483253588516747,0,0,0.5741626794258373,0.41626794258373206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021-17,Marília,0.2,1.0,3.0,26.985714285714288,20.32857142857143,15.585714285714284,69.34285714285714,38.2,0.0,0.0,12.4,22.457142857142856,23.15714285714285,22.842857142857145,26.014285714285712,70.35714285714286,64.35714285714286,66.44285714285715,67.08571428571429,0,0.16985645933014354,0.39712918660287083,0,0,0.24401913875598086,0.7368421052631579,0,0,0.5358851674641149,0.5741626794258373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-18,Marília,0.0,0.0,0.0,27.457142857142856,20.75714285714286,15.05714285714286,65.07142857142857,0.2,38.2,0.0,0.0,20.32857142857143,22.457142857142856,23.15714285714285,22.842857142857145,69.34285714285714,70.35714285714286,64.35714285714286,66.44285714285715,0,0.19617224880382775,0.16985645933014354,0,0,0.11483253588516747,0.24401913875598086,0,0,0.4258373205741627,0.5358851674641149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2021-19,Marília,0.0,0.0,0.0,28.15714285714285,21.485714285714288,16.985714285714288,60.871428571428574,0.0,0.2,38.2,0.0,20.75714285714286,20.32857142857143,22.457142857142856,23.15714285714285,65.07142857142857,69.34285714285714,70.35714285714286,64.35714285714286,0,0.27751196172248804,0.19617224880382775,0,0,0.11483253588516747,0.11483253588516747,0,0,0.3444976076555024,0.4258373205741627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-20,Marília,0.4,1.0,1.0,27.357142857142858,19.97142857142857,15.028571428571428,69.88571428571429,0.0,0.0,0.2,38.2,21.485714285714288,20.75714285714286,20.32857142857143,22.457142857142856,60.871428571428574,65.07142857142857,69.34285714285714,70.35714285714286,0,0.1291866028708134,0.27751196172248804,0,0,0.2679425837320574,0.11483253588516747,0,0,0.5645933014354066,0.3444976076555024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-21,Marília,24.0,2.0,2.0,27.3,20.942857142857143,16.757142857142856,60.41428571428571,0.4,0.0,0.0,0.2,19.97142857142857,21.485714285714288,20.75714285714286,20.32857142857143,69.88571428571429,60.871428571428574,65.07142857142857,69.34285714285714,0,0.20574162679425836,0.1291866028708134,0,0,0.6220095693779905,0.2679425837320574,0,0,0.3349282296650718,0.5645933014354066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-22,Marília,0.6,1.0,3.0,27.75714285714286,20.985714285714288,16.085714285714285,52.89999999999999,24.0,0.4,0.0,0.0,20.942857142857143,19.97142857142857,21.485714285714288,20.75714285714286,60.41428571428571,69.88571428571429,60.871428571428574,65.07142857142857,0,0.215311004784689,0.20574162679425836,0,0,0.28708133971291866,0.6220095693779905,0,0,0.17703349282296652,0.3349282296650718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-23,Marília,0.0,0.0,0.0,28.285714285714285,21.828571428571426,17.67142857142857,61.82857142857143,0.6,24.0,0.4,0.0,20.985714285714288,20.942857142857143,19.97142857142857,21.485714285714288,52.89999999999999,60.41428571428571,69.88571428571429,60.871428571428574,0,0.3157894736842105,0.215311004784689,0,0,0.11483253588516747,0.28708133971291866,0,0,0.3684210526315789,0.17703349282296652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-24,Marília,60.2,5.0,5.0,22.214285714285715,17.642857142857142,15.057142857142855,87.32857142857144,0.0,0.6,24.0,0.4,21.828571428571426,20.985714285714288,20.942857142857143,19.97142857142857,61.82857142857143,52.89999999999999,60.41428571428571,69.88571428571429,0,0.05263157894736842,0.3157894736842105,0,0,0.8708133971291866,0.11483253588516747,1,0,0.937799043062201,0.3684210526315789,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-25,Marília,0.0,0.0,0.0,23.7,17.2,12.785714285714286,74.32857142857142,60.2,0.0,0.6,24.0,17.642857142857142,21.828571428571426,20.985714285714288,20.942857142857143,87.32857142857144,61.82857142857143,52.89999999999999,60.41428571428571,0,0.028708133971291867,0.05263157894736842,0,0,0.11483253588516747,0.8708133971291866,0,0,0.6698564593301436,0.937799043062201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2021-26,Marília,0.0,0.0,0.0,26.542857142857144,20.8,16.214285714285715,64.41428571428571,0.0,60.2,0.0,0.6,17.2,17.642857142857142,21.828571428571426,20.985714285714288,74.32857142857142,87.32857142857144,61.82857142857143,52.89999999999999,0,0.20095693779904306,0.028708133971291867,0,0,0.11483253588516747,0.11483253588516747,0,0,0.42105263157894735,0.6698564593301436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2021-27,Marília,0.6,1.0,1.0,22.25714285714286,14.72857142857143,8.87142857142857,61.55714285714286,0.0,0.0,60.2,0.0,20.8,17.2,17.642857142857142,21.828571428571426,64.41428571428571,74.32857142857142,87.32857142857144,61.82857142857143,0,0.009569377990430622,0.20095693779904306,0,0,0.28708133971291866,0.11483253588516747,0,0,0.3588516746411483,0.42105263157894735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-28,Marília,0.0,0.0,0.0,25.442857142857143,18.04285714285714,12.4,58.65714285714286,0.6,0.0,0.0,60.2,14.72857142857143,20.8,17.2,17.642857142857142,61.55714285714286,64.41428571428571,74.32857142857142,87.32857142857144,0,0.05741626794258373,0.009569377990430622,0,0,0.11483253588516747,0.28708133971291866,0,0,0.291866028708134,0.3588516746411483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2021-29,Marília,0.0,0.0,0.0,27.557142857142857,21.27142857142857,16.985714285714288,48.08571428571429,0.0,0.6,0.0,0.0,18.04285714285714,14.72857142857143,20.8,17.2,58.65714285714286,61.55714285714286,64.41428571428571,74.32857142857142,0,0.22488038277511962,0.05741626794258373,0,0,0.11483253588516747,0.11483253588516747,0,0,0.09569377990430622,0.291866028708134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2021-30,Marília,0.0,0.0,0.0,25.25714285714286,17.54285714285714,10.914285714285716,40.85714285714285,0.0,0.0,0.6,0.0,21.27142857142857,18.04285714285714,14.72857142857143,20.8,48.08571428571429,58.65714285714286,61.55714285714286,64.41428571428571,0,0.03588516746411483,0.22488038277511962,0,0,0.11483253588516747,0.11483253588516747,0,0,0.04784688995215311,0.09569377990430622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2021-31,Marília,3.2,2.0,2.0,23.214285714285715,15.085714285714284,9.771428571428572,55.471428571428575,0.0,0.0,0.0,0.6,17.54285714285714,21.27142857142857,18.04285714285714,14.72857142857143,40.85714285714285,48.08571428571429,58.65714285714286,61.55714285714286,0,0.014354066985645933,0.03588516746411483,0,0,0.37320574162679426,0.11483253588516747,0,0,0.21052631578947367,0.04784688995215311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-32,Marília,0.0,0.0,0.0,25.557142857142857,18.442857142857143,12.885714285714284,58.785714285714285,3.2,0.0,0.0,0.0,15.085714285714284,17.54285714285714,21.27142857142857,18.04285714285714,55.471428571428575,40.85714285714285,48.08571428571429,58.65714285714286,0,0.07894736842105263,0.014354066985645933,0,0,0.11483253588516747,0.37320574162679426,0,0,0.2966507177033493,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2021-33,Marília,0.0,0.0,0.0,29.885714285714283,21.67142857142857,15.671428571428573,50.871428571428574,0.0,3.2,0.0,0.0,18.442857142857143,15.085714285714284,17.54285714285714,21.27142857142857,58.785714285714285,55.471428571428575,40.85714285714285,48.08571428571429,0,0.3014354066985646,0.07894736842105263,0,0,0.11483253588516747,0.11483253588516747,0,0,0.13875598086124402,0.2966507177033493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021-34,Marília,0.0,0.0,0.0,32.81428571428571,26.32857142857143,21.014285714285712,33.25714285714285,0.0,0.0,3.2,0.0,21.67142857142857,18.442857142857143,15.085714285714284,17.54285714285714,50.871428571428574,58.785714285714285,55.471428571428575,40.85714285714285,0,0.9330143540669856,0.3014354066985646,1,0,0.11483253588516747,0.11483253588516747,0,0,0.014354066985645933,0.13875598086124402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2021-35,Marília,9.2,2.0,2.0,29.485714285714288,23.814285714285717,19.542857142857144,51.82857142857143,0.0,0.0,0.0,3.2,26.32857142857143,21.67142857142857,18.442857142857143,15.085714285714284,33.25714285714285,50.871428571428574,58.785714285714285,55.471428571428575,0,0.6291866028708134,0.9330143540669856,0,0,0.49282296650717705,0.11483253588516747,0,0,0.1722488038277512,0.014354066985645933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2021-36,Marília,0.0,0.0,0.0,31.314285714285717,24.02857142857143,17.928571428571427,45.24285714285714,9.2,0.0,0.0,0.0,23.814285714285717,26.32857142857143,21.67142857142857,18.442857142857143,51.82857142857143,33.25714285714285,50.871428571428574,58.785714285714285,0,0.65311004784689,0.6291866028708134,0,0,0.11483253588516747,0.49282296650717705,0,0,0.07655502392344497,0.1722488038277512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2021-37,Marília,6.6000000000000005,3.0,3.0,32.17142857142857,24.428571428571427,18.6,56.614285714285714,0.0,9.2,0.0,0.0,24.02857142857143,23.814285714285717,26.32857142857143,21.67142857142857,45.24285714285714,51.82857142857143,33.25714285714285,50.871428571428574,0,0.7320574162679426,0.65311004784689,0,0,0.4258373205741627,0.11483253588516747,0,0,0.23444976076555024,0.07655502392344497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2021-38,Marília,45.6,2.0,2.0,33.51428571428572,25.52857142857143,20.385714285714283,58.1,6.6000000000000005,0.0,9.2,0.0,24.428571428571427,24.02857142857143,23.814285714285717,26.32857142857143,56.614285714285714,45.24285714285714,51.82857142857143,33.25714285714285,0,0.8564593301435407,0.7320574162679426,1,1,0.7918660287081339,0.4258373205741627,1,0,0.27751196172248804,0.23444976076555024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2021-39,Marília,0.0,0.0,0.0,32.957142857142856,24.47142857142857,18.442857142857143,51.8,45.6,6.6000000000000005,0.0,9.2,25.52857142857143,24.428571428571427,24.02857142857143,23.814285714285717,58.1,56.614285714285714,45.24285714285714,51.82857142857143,0,0.7464114832535885,0.8564593301435407,0,0,0.11483253588516747,0.7918660287081339,0,0,0.1674641148325359,0.27751196172248804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2021-40,Marília,8.4,3.0,2.0,31.8,23.97142857142857,19.6,63.17142857142857,0.0,45.6,6.6000000000000005,0.0,24.47142857142857,25.52857142857143,24.428571428571427,24.02857142857143,51.8,58.1,56.614285714285714,45.24285714285714,0,0.645933014354067,0.7464114832535885,0,0,0.47129186602870815,0.11483253588516747,0,0,0.3923444976076555,0.1674641148325359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-41,Marília,47.4,5.0,6.0,27.8,21.4,16.62857142857143,82.0,8.4,0.0,45.6,6.6000000000000005,23.97142857142857,24.47142857142857,25.52857142857143,24.428571428571427,63.17142857142857,51.8,58.1,56.614285714285714,0,0.25598086124401914,0.645933014354067,0,1,0.8086124401913876,0.47129186602870815,1,0,0.8660287081339713,0.3923444976076555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-42,Marília,44.0,4.0,3.0,28.442857142857143,22.27142857142857,17.657142857142855,76.91428571428571,47.4,8.4,0.0,45.6,21.4,23.97142857142857,24.47142857142857,25.52857142857143,82.0,63.17142857142857,51.8,58.1,0,0.3397129186602871,0.25598086124401914,0,0,0.7703349282296651,0.8086124401913876,0,0,0.7177033492822966,0.8660287081339713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-43,Marília,45.0,4.0,3.0,27.557142857142857,20.17142857142857,14.971428571428572,72.38571428571429,44.0,47.4,8.4,0.0,22.27142857142857,21.4,23.97142857142857,24.47142857142857,76.91428571428571,82.0,63.17142857142857,51.8,0,0.15311004784688995,0.3397129186602871,0,0,0.7751196172248804,0.7703349282296651,0,0,0.6267942583732058,0.7177033492822966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2021-44,Marília,12.2,3.0,3.0,29.62857142857143,22.885714285714283,18.02857142857143,77.52857142857144,45.0,44.0,47.4,8.4,20.17142857142857,22.27142857142857,21.4,23.97142857142857,72.38571428571429,76.91428571428571,82.0,63.17142857142857,0,0.46411483253588515,0.15311004784688995,0,0,0.5095693779904307,0.7751196172248804,0,1,0.7559808612440191,0.6267942583732058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-45,Marília,0.0,0.0,0.0,33.028571428571425,25.17142857142857,18.957142857142856,59.81428571428571,12.2,45.0,44.0,47.4,22.885714285714283,20.17142857142857,22.27142857142857,21.4,77.52857142857144,72.38571428571429,76.91428571428571,82.0,1,0.8181818181818182,0.46411483253588515,1,0,0.11483253588516747,0.5095693779904307,0,0,0.32057416267942584,0.7559808612440191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2021-46,Marília,0.6,1.0,1.0,30.857142857142858,22.32857142857143,16.228571428571428,65.42857142857143,0.0,12.2,45.0,44.0,25.17142857142857,22.885714285714283,20.17142857142857,22.27142857142857,59.81428571428571,77.52857142857144,72.38571428571429,76.91428571428571,0,0.3660287081339713,0.8181818181818182,0,0,0.28708133971291866,0.11483253588516747,0,0,0.4354066985645933,0.32057416267942584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-47,Marília,55.6,3.0,3.0,30.65714285714285,24.285714285714285,19.585714285714285,67.0,0.6,0.0,12.2,45.0,22.32857142857143,25.17142857142857,22.885714285714283,20.17142857142857,65.42857142857143,59.81428571428571,77.52857142857144,72.38571428571429,0,0.6889952153110048,0.3660287081339713,0,0,0.8516746411483254,0.28708133971291866,1,0,0.47368421052631576,0.4354066985645933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-48,Marília,69.8,3.0,3.0,32.91428571428572,25.75714285714286,19.6,55.05714285714286,55.6,0.6,0.0,12.2,24.285714285714285,22.32857142857143,25.17142857142857,22.885714285714283,67.0,65.42857142857143,59.81428571428571,77.52857142857144,0,0.8803827751196173,0.6889952153110048,1,0,0.9043062200956937,0.8516746411483254,0,0,0.20095693779904306,0.47368421052631576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2021-49,Marília,22.4,2.0,2.0,31.042857142857144,24.728571428571428,19.685714285714287,69.77142857142857,69.8,55.6,0.6,0.0,25.75714285714286,24.285714285714285,22.32857142857143,25.17142857142857,55.05714285714286,67.0,65.42857142857143,59.81428571428571,0,0.777511961722488,0.8803827751196173,0,0,0.6076555023923444,0.9043062200956937,0,0,0.5550239234449761,0.20095693779904306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2021-50,Marília,20.0,2.0,2.0,29.9,23.085714285714285,17.685714285714287,60.17142857142857,22.4,69.8,55.6,0.6,24.728571428571428,25.75714285714286,24.285714285714285,22.32857142857143,69.77142857142857,55.05714285714286,67.0,65.42857142857143,0,0.5215311004784688,0.777511961722488,0,0,0.5909090909090909,0.6076555023923444,0,0,0.3253588516746411,0.5550239234449761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-51,Marília,53.8,6.0,6.0,28.885714285714283,23.67142857142857,21.057142857142857,87.10000000000001,20.0,22.4,69.8,55.6,23.085714285714285,24.728571428571428,25.75714285714286,24.285714285714285,60.17142857142857,69.77142857142857,55.05714285714286,67.0,0,0.6004784688995215,0.5215311004784688,0,1,0.8421052631578947,0.5909090909090909,1,0,0.9330143540669856,0.3253588516746411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-52,Marília,3.0,2.0,2.0,30.9,24.342857142857145,18.571428571428573,61.6,53.8,20.0,22.4,69.8,23.67142857142857,23.085714285714285,24.728571428571428,25.75714285714286,87.10000000000001,60.17142857142857,69.77142857142857,55.05714285714286,0,0.7081339712918661,0.6004784688995215,0,0,0.3684210526315789,0.8421052631578947,0,0,0.36363636363636365,0.9330143540669856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2022-01,Marília,40.2,4.0,4.0,30.32857142857143,24.15714285714285,20.214285714285715,76.22857142857143,3.0,53.8,20.0,22.4,24.342857142857145,23.67142857142857,23.085714285714285,24.728571428571428,61.6,87.10000000000001,60.17142857142857,69.77142857142857,0,0.6794258373205742,0.7081339712918661,0,1,0.7559808612440191,0.3684210526315789,1,0,0.6985645933014354,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2022-02,Marília,47.0,5.0,5.0,28.61428571428572,22.77142857142857,19.485714285714288,88.3,40.2,3.0,53.8,20.0,24.15714285714285,24.342857142857145,23.67142857142857,23.085714285714285,76.22857142857143,61.6,87.10000000000001,60.17142857142857,0,0.42822966507177035,0.6794258373205742,0,0,0.8038277511961722,0.7559808612440191,0,0,0.9665071770334929,0.6985645933014354,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2022-03,Marília,56.400000000000006,6.0,6.0,29.2,23.24285714285714,19.25714285714286,84.52857142857144,47.0,40.2,3.0,53.8,22.77142857142857,24.15714285714285,24.342857142857145,23.67142857142857,88.3,76.22857142857143,61.6,87.10000000000001,0,0.5406698564593302,0.42822966507177035,0,0,0.861244019138756,0.8038277511961722,0,0,0.8995215311004785,0.9665071770334929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2022-04,Marília,15.8,3.0,7.0,31.842857142857135,25.714285714285715,21.285714285714285,72.6,56.400000000000006,47.0,40.2,3.0,23.24285714285714,22.77142857142857,24.15714285714285,24.342857142857145,84.52857142857144,88.3,76.22857142857143,61.6,0,0.8755980861244019,0.5406698564593302,1,0,0.5454545454545454,0.861244019138756,0,0,0.6363636363636364,0.8995215311004785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-05,Marília,113.8,5.0,5.0,29.72857142857143,24.685714285714287,21.214285714285715,80.41428571428571,15.8,56.400000000000006,47.0,40.2,25.714285714285715,23.24285714285714,22.77142857142857,24.15714285714285,72.6,84.52857142857144,88.3,76.22857142857143,0,0.7655502392344498,0.8755980861244019,0,0,0.9521531100478469,0.5454545454545454,1,1,0.8229665071770335,0.6363636363636364,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
2022-06,Marília,146.6,7.0,12.0,28.357142857142858,22.857142857142858,20.285714285714285,92.81428571428572,113.8,15.8,56.400000000000006,47.0,24.685714285714287,25.714285714285715,23.24285714285714,22.77142857142857,80.41428571428571,72.6,84.52857142857144,88.3,0,0.45933014354066987,0.7655502392344498,0,0,0.9952153110047847,0.9521531100478469,0,0,1.0,0.8229665071770335,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1
2022-07,Marília,0.2,1.0,13.0,30.642857142857142,24.042857142857144,18.257142857142856,74.57142857142857,146.6,113.8,15.8,56.400000000000006,22.857142857142858,24.685714285714287,25.714285714285715,23.24285714285714,92.81428571428572,80.41428571428571,72.6,84.52857142857144,0,0.6602870813397129,0.45933014354066987,0,0,0.24401913875598086,0.9952153110047847,0,0,0.6794258373205742,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2022-08,Marília,5.8,3.0,3.0,31.32857142857143,24.77142857142857,19.97142857142857,71.04285714285714,0.2,146.6,113.8,15.8,24.042857142857144,22.857142857142858,24.685714285714287,25.714285714285715,74.57142857142857,92.81428571428572,80.41428571428571,72.6,1,0.7966507177033493,0.6602870813397129,1,0,0.41626794258373206,0.24401913875598086,0,0,0.583732057416268,0.6794258373205742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-09,Marília,13.4,2.0,1.0,32.614285714285714,26.342857142857145,21.8,72.27142857142857,5.8,0.2,146.6,113.8,24.77142857142857,24.042857142857144,22.857142857142858,24.685714285714287,71.04285714285714,74.57142857142857,92.81428571428572,80.41428571428571,0,0.937799043062201,0.7966507177033493,0,0,0.5311004784688995,0.41626794258373206,0,0,0.6100478468899522,0.583732057416268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-10,Marília,50.2,3.0,3.0,31.414285714285715,25.542857142857144,21.62857142857143,73.74285714285715,13.4,5.8,0.2,146.6,26.342857142857145,24.77142857142857,24.042857142857144,22.857142857142858,72.27142857142857,71.04285714285714,74.57142857142857,92.81428571428572,0,0.861244019138756,0.937799043062201,0,1,0.8277511961722488,0.5311004784688995,1,0,0.6507177033492823,0.6100478468899522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-11,Marília,42.2,3.0,3.0,30.942857142857143,25.24285714285714,21.357142857142858,77.62857142857142,50.2,13.4,5.8,0.2,25.542857142857144,26.342857142857145,24.77142857142857,24.042857142857144,73.74285714285715,72.27142857142857,71.04285714285714,74.57142857142857,0,0.8277511961722488,0.861244019138756,0,0,0.7655502392344498,0.8277511961722488,0,1,0.7607655502392344,0.6507177033492823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-12,Marília,12.0,5.0,7.0,29.442857142857143,24.342857142857145,21.457142857142856,86.60000000000001,42.2,50.2,13.4,5.8,25.24285714285714,25.542857142857144,26.342857142857145,24.77142857142857,77.62857142857142,73.74285714285715,72.27142857142857,71.04285714285714,0,0.7081339712918661,0.8277511961722488,0,0,0.5023923444976076,0.7655502392344498,0,0,0.9186602870813397,0.7607655502392344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2022-13,Marília,32.2,4.0,3.0,28.61428571428572,22.97142857142857,19.15714285714285,81.60000000000001,12.0,42.2,50.2,13.4,24.342857142857145,25.24285714285714,25.542857142857144,26.342857142857145,86.60000000000001,77.62857142857142,73.74285714285715,72.27142857142857,0,0.48325358851674644,0.7081339712918661,0,0,0.6746411483253588,0.5023923444976076,0,0,0.8421052631578947,0.9186602870813397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
