date_week,igr,count_hospitalization
2021-06,Coxim,1
2021-06,Crateús,0
2021-06,Criciúma,0
2021-06,Cruz Alta,0
2021-06,Cruz das Almas,0
2021-06,Cruzeiro,0
2021-06,Cruzeiro do Sul,1
2021-06,Cuiabá,2
2021-06,Cuité - Nova Floresta,0
2021-06,Curitiba,0
2021-06,Curitibanos,0
2021-06,Currais Novos,0
2021-06,Cururupu,0
2021-06,Curvelo,0
2021-06,Cáceres,0
2021-06,Cícero Dantas,0
2021-06,Delmiro Gouveia,0
2021-06,Diamantina,0
2021-06,Diamantino,0
2021-06,Dianópolis,0
2021-06,Distrito Federal,4
2021-06,Divinópolis,1
2021-06,Dois Vizinhos,0
2021-06,Dores do Indaiá,1
2021-06,Dourados,4
2021-06,Dracena,0
2021-06,Eirunepé,1
2021-06,Encantado,0
2021-06,Erechim,1
2021-06,Escada - Ribeirão,0
2021-06,Esperantina,0
2021-06,Espinosa,0
2021-06,Estância,0
2021-06,Euclides da Cunha,0
2021-06,Eunápolis - Porto Seguro,0
2021-06,Feira de Santana,1
2021-06,Fernandópolis,7
2021-06,Flores de Goiás,0
2021-06,Floriano,0
2021-06,Florianópolis,0
2021-06,Formiga,0
2021-06,Fortaleza,10
2021-06,Foz do Iguaçu,2
2021-06,Franca,0
2021-06,Francisco Beltrão,0
2021-06,Frederico Westphalen,0
2021-06,Frutal,0
2021-06,Garanhuns,1
2021-06,Goiana ¿ Timbaúba,0
2021-06,Goiás - Itapuranga,1
2021-06,Goiânia,4
2021-06,Governador Nunes Freire,0
2021-06,Governador Valadares,0
2021-06,Guanambi,0
2021-06,Guanhães,0
2021-06,Guarabira,1
2021-06,Guarapuava,0
2021-06,Guaratinguetá,0
2021-06,Guaraí,0
2021-06,Guaxupé,0
2021-06,Gurupi,0
2021-06,Ibaiti,0
2021-06,Ibirama - Presidente Getúlio,0
2021-06,Icó,0
2021-06,Iguatu,0
2021-06,Ijuí,0
2021-06,Ilhéus ¿ Itabuna,0
2021-06,Imperatriz,1
2021-06,Inhumas - Itaberaí - Anicuns,2
2021-06,Ipatinga,0
2021-06,Ipiaú,0
2021-06,Iporá,0
2021-06,Irati,0
2021-06,Irecê,0
2021-06,Itabaiana,0
2021-06,Itaberaba,0
2021-06,Itabira,0
2021-06,Itacoatiara,0
2021-06,Itaituba,1
2021-06,Itajaí,0
2021-06,Itajubá,1
2021-06,Itapagé,0
2021-06,Itapecuru Mirim,0
2021-06,Itaperuna,0
2021-06,Itapetinga,0
2021-06,Itapetininga,0
2021-06,Itapeva,0
2021-06,Itapipoca,0
2021-06,Itaporanga,0
2021-06,Ituiutaba,6
2021-06,Itumbiara,4
2021-06,Ituporanga,0
2021-06,Iturama,2
2021-06,Ituverava,0
2021-06,Ivaiporã,0
2021-06,Jaciara,0
2021-06,Jacobina,0
2021-06,Jales,0
2021-06,Janaúba,1
2021-06,Januária,0
2021-06,Jardim,0
2021-06,Jaru,0
2021-06,Jataí-Mineiros,0
2021-06,Jaú,1
2021-06,Jequié,0
2021-06,Jeremoabo,1
2021-06,Ji-Paraná,4
2021-06,Joaçaba - Herval d'Oeste,0
2021-06,Joinville,0
2021-06,João Câmara,0
2021-06,João Monlevade,0
2021-06,João Pessoa,0
2021-06,Juara,0
2021-06,Juazeiro,0
2021-06,Juazeiro do Norte,2
2021-06,Juiz de Fora,0
2021-06,Jundiaí,0
2021-06,Juína,3
2021-06,Lagarto,0
2021-06,Lages,0
2021-06,Lagoa Vermelha,0
2021-06,Lajeado,0
2021-06,Laranjal do Jari,0
2021-06,Laranjeiras do Sul - Quedas do Iguaçu,0
2021-06,Lavras,0
2021-06,Limeira,0
2021-06,Limoeiro,0
2021-06,Linhares,0
2021-06,Lins,3
2021-06,Loanda,1
2021-06,Londrina,11
2021-06,Luziânia,1
2021-06,Lábrea,1
2021-06,Macapá,0
2021-06,Macaé - Rio das Ostras,0
2021-06,Maceió,0
2021-06,Mafra,0
2021-06,Mamanguape - Rio Tinto,0
2021-06,Manacapuru,1
2021-06,Manaus,15
2021-06,Manhuaçu,0
2021-06,Manicoré,0
2021-06,Mantena,0
2021-06,Marabá,0
2021-06,Marau,0
2021-06,Maravilha,0
2021-06,Marechal Cândido Rondon,0
2021-06,Maringá,3
2021-06,Marília,3
2021-06,Miracema do Tocantins,0
2021-06,Mirassol D'oeste,0
2021-06,Mogi Guaçu,0
2021-06,Monte Carmelo,0
2021-06,Monteiro,0
2021-06,Montenegro,0
2021-06,Montes Claros,0
2021-06,Mossoró,0
2021-06,Muriaé,0
2021-06,Natal,0
2021-06,Naviraí - Mundo Novo,2
2021-06,Nazaré ¿ Maragogipe,0
2021-06,Nonoai,0
2021-06,Nossa Senhora da Glória,0
2021-06,Nova Andradina,0
2021-06,Nova Friburgo,0
2021-06,Nova Prata - Guaporé,0
2021-06,Nova Venécia,0
2021-06,Novo Hamburgo - São Leopoldo,0
2021-06,Oeiras,0
2021-06,Oiapoque,0
2021-06,Oliveira,0
2021-06,Oriximiná,0
2021-06,Ourinhos,0
2021-06,Pacaraima,0
2021-06,Palmares,0
2021-06,Palmas,1
2021-06,Palmeira das Missões,0
2021-06,Palmeira dos Índios,0
2021-06,Palmeiras de Goiás,3
2021-06,Paragominas,0
2021-06,Paranacity - Colorado,0
2021-06,Paranaguá,0
2021-06,Paranavaí,2
2021-06,Paranaíba - Chapadão do Sul - Cassilândia,1
2021-06,Parauapebas,0
2021-06,Paraíso do Tocantins,0
2021-06,Parintins,0
2021-06,Parnaíba,0
2021-06,Pará de Minas,0
2021-06,Passo Fundo,0
2021-06,Passos,0
2021-06,Pato Branco,0
2021-06,Patos,0
2021-06,Patos de Minas,1
2021-06,Patrocínio,0
2021-06,Pau dos Ferros,0
2021-06,Paulistana,0
2021-06,Paulo Afonso,0
2021-06,Pedra Azul,0
2021-06,Pedreiras,0
2021-06,Peixoto de Azevedo - Guarantã do Norte,0
2021-06,Pelotas,0
2021-06,Penedo,0
2021-06,Petrolina,0
2021-06,Petrópolis,0
2021-06,Picos,0
2021-06,Pinheiro,0
2021-06,Piracanjuba,0
2021-06,Piracicaba,1
2021-06,Piraju,0
2021-06,Pirapora,0
2021-06,Pires do Rio,0
2021-06,Piripiri,1
2021-06,Pitanga,0
2021-06,Piumhi,0
2021-06,Pombal,0
2021-06,Ponta Grossa,0
2021-06,Ponta Porã,0
2021-06,Ponte Nova,0
2021-06,Pontes e Lacerda - Comodoro,0
2021-06,Porangatu,0
2021-06,Porto Alegre,0
2021-06,Porto Calvo - São Luís do Quitunde,0
2021-06,Porto Grande,0
2021-06,Porto Nacional,0
2021-06,Porto Velho,2
2021-06,Posse-Campos Belos,0
2021-06,Pouso Alegre,0
2021-06,Poços de Caldas,0
2021-06,Presidente Dutra,0
2021-06,Presidente Epitácio-Presidente Venceslau,0
2021-06,Presidente Prudente,4
2021-06,Primavera do Leste,0
2021-06,Princesa Isabel,0
2021-06,Propriá,0
2021-06,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,0
2021-06,Quirinópolis,0
2021-06,Quixadá,0
2021-06,Recife,4
2021-06,Redenção,3
2021-06,Redenção-Acarape,0
2021-06,Registro,1
2021-06,Resende,0
2021-06,Ribeira do Pombal,0
2021-06,Ribeirão Preto,2
2021-06,Rio Bonito,0
2021-06,Rio Branco,13
2021-06,Rio Claro,0
2021-06,Rio Verde,1
2021-06,Rio de Janeiro,0
2021-06,Rio do Sul,0
2021-06,Rondonópolis,1
2021-06,Rorainópolis,0
2021-06,Russas - Limoeiro do Norte,0
2021-06,Salgueiro,0
2021-06,Salinas,0
2021-06,Salvador,1
2021-06,Santa Bárbara - Ouro Preto,0
2021-06,Santa Cruz,0
2021-06,Santa Cruz do Sul,0
2021-06,Santa Fé do Sul,0
2021-06,Santa Inês,0
2021-06,Santa Maria,0
2021-06,Santa Maria da Vitoria,2
2021-06,Santa Rosa,0
2021-06,Santana do Ipanema,0
2021-06,Santana do Livramento,0
2021-06,Santarém,0
2021-06,Santiago,0
2021-06,Santo Antônio - Passa e Fica - Nova Cruz,0
2021-06,Santo Antônio da Platina,0
2021-06,Santo Antônio de Jesus,0
2021-06,Santo Antônio de Pádua,0
2021-06,Santo Ângelo,0
2021-06,Santos,19
2021-06,Seabra,0
2021-06,Sena Madureira,4
2021-06,Senhor do Bonfim,0
2021-06,Serra Talhada,1
2021-06,Serrinha,0
2021-06,Sete Lagoas,0
2021-06,Simplício Mendes,0
2021-06,Sinop,13
2021-06,Sobradinho,0
2021-06,Sobral,1
2021-06,Soledade,0
2021-06,Sorocaba,0
2021-06,Sorriso,6
2021-06,Soure-Salvaterra,0
2021-06,Sousa,0
2021-06,Sumé,0
2021-06,Surubim,0
2021-06,São Benedito - Ipu - Guaraciaba do Norte - Tianguá,0
2021-06,São Bento do Sul - Rio Negrinho,0
2021-06,São Borja,0
2021-06,São Carlos,0
2021-06,São Francisco,0
2021-06,São Gabriel - Caçapava do Sul,0
2021-06,São Gabriel da Cachoeira,0
2021-06,São Joaquim da Barra ¿ Orlândia,0
2021-06,São José do Rio Pardo - Mococa,0
2021-06,São José do Rio Preto,7
2021-06,São José dos Campos,0
2021-06,São João Nepomuceno - Bicas,0
2021-06,São João da Boa Vista,0
2021-06,São João del Rei,0
2021-06,São João do Piauí,0
2021-06,São João dos Patos,0
2021-06,São Lourenço,0
2021-06,São Lourenço do Oeste,0
2021-06,São Luiz Gonzaga,0
2021-06,São Luís,1
2021-06,São Luís de Montes Belos,5
2021-06,São Mateus,0
2021-06,São Miguel do Oeste,0
2021-06,São Miguel dos Campos,0
2021-06,São Paulo,4
2021-06,São Paulo do Potengi,0
2021-06,São Raimundo Nonato,0
2021-06,São Sebastião do Paraíso,0
2021-06,Tabatinga,0
2021-06,Tangará da Serra,0
2021-06,Tapejara - Sananduva,0
2021-06,Taquara - Parobé - Igrejinha,0
2021-06,Tarauacá,1
2021-06,Tatuí,2
2021-06,Taubaté - Pindamonhangaba,1
2021-06,Tauá,0
2021-06,Tefé,1
2021-06,Teixeira de Freitas,0
2021-06,Telêmaco Borba,0
2021-06,Teresina,0
2021-06,Teófilo Otoni,0
2021-06,Timon,0
2021-06,Tocantinópolis,0
2021-06,Toledo,0
2021-06,Torres,0
2021-06,Tramandaí - Osório,0
2021-06,Três Corações,0
2021-06,Três Lagoas,5
2021-06,Três Passos,0
2021-06,Três Pontas - Boa Esperança,0
2021-06,Três Rios - Paraíba do Sul,0
2021-06,Três de Maio,0
2021-06,Tubarão,0
2021-06,Tucumã - São Félix do Xingu,1
2021-06,Tucuruí,0
2021-06,Tupã,0
2021-06,Tutóia - Araioses,0
2021-06,Uberaba,0
2021-06,Uberlândia,0
2021-06,Ubá,0
2021-06,Umuarama,0
2021-06,Unaí,0
2021-06,União da Vitória,0
2021-06,União dos Palmares,0
2021-06,Uruaçu - Niquelândia,0
2021-06,Uruguaiana,0
2021-06,Uruçuí,0
2021-06,Valença,0
2021-06,Valença do Piauí,0
2021-06,Varginha,0
2021-06,Viana,0
2021-06,Videira,0
2021-06,Vilhena,1
2021-06,Vitória,1
2021-06,Vitória da Conquista,12
2021-06,Vitória de Santo Antão,0
2021-06,Viçosa,0
2021-06,Volta Redonda - Barra Mansa,2
2021-06,Votuporanga,0
2021-06,Xanxerê,0
2021-06,Xinguara,0
2021-06,Xique-Xique ¿ Barra,0
2021-06,Água Boa,0
2021-06,Águas Formosas,0
2021-06,Águas Lindas de Goiás,2
2021-07,Abaetetuba,0
2021-07,Abaeté,1
2021-07,Acaraú,0
2021-07,Adamantina - Lucélia,0
2021-07,Afogados da Ingazeira,0
2021-07,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,0
2021-07,Aimorés - Resplendor,0
2021-07,Alagoinhas,0
2021-07,Alegre,0
2021-07,Alfenas,0
2021-07,Almeirim - Porto de Moz,0
2021-07,Almenara,0
2021-07,Alta Floresta,0
2021-07,Altamira,0
2021-07,Além Paraíba,0
2021-07,Amambai,3
2021-07,Amarante - Água Branca - Regeneração,0
2021-07,Amparo,0
2021-07,Andradina,7
2021-07,Angra dos Reis,0
2021-07,Anápolis,3
2021-07,Apucarana,0
2021-07,Aquidauana - Anastácio,0
2021-07,Aracaju,2
2021-07,Aracati,0
2021-07,Araguatins,0
2021-07,Araguaína,1
2021-07,Arapiraca,0
2021-07,Araranguá,0
2021-07,Araraquara,0
2021-07,Araras,0
2021-07,Araripina,0
2021-07,Araxá,0
2021-07,Araçatuba,5
2021-07,Araçuaí,0
2021-07,Arcoverde,0
2021-07,Ariquemes,1
2021-07,Assis,0
2021-07,Atalaia,0
2021-07,Avaré,0
2021-07,Açailândia,0
2021-07,Açu,0
2021-07,Bacabal,0
2021-07,Bagé,0
2021-07,Balsas,0
2021-07,Barbacena,0
2021-07,Barra do Corda,3
2021-07,Barra do Garças,1
2021-07,Barras,0
2021-07,Barreiras,1
2021-07,Barreirinhas,0
2021-07,Barreiros - Sirinhaém,0
2021-07,Barretos,0
2021-07,Bauru,0
2021-07,Belo Horizonte,2
2021-07,Belo Jardim ¿ Pesqueira,0
2021-07,Belém,0
2021-07,Bento Gonçalves,0
2021-07,Birigui - Penápolis,0
2021-07,Blumenau,0
2021-07,Boa Vista,0
2021-07,Bom Jesus,0
2021-07,Bom Jesus da Lapa,0
2021-07,Botucatu,0
2021-07,Bragança,0
2021-07,Bragança Paulista,0
2021-07,Brasiléia,15
2021-07,Brejo Santo,0
2021-07,Breves,0
2021-07,Brumado,0
2021-07,Brusque,0
2021-07,Cabo Frio,0
2021-07,Cachoeira do Sul,0
2021-07,Cachoeiro de Itapemirim,0
2021-07,Cacoal,2
2021-07,Caicó,0
2021-07,Cajazeiras,1
2021-07,Caldas Novas-Morrinhos,0
2021-07,Camacan,0
2021-07,Camaquã,0
2021-07,Cametá,0
2021-07,Camocim,0
2021-07,Campina Grande,1
2021-07,Campinas,1
2021-07,Campo Belo,0
2021-07,Campo Grande,7
2021-07,Campo Maior,0
2021-07,Campo Mourão,13
2021-07,Campos dos Goytacazes,0
2021-07,Canguaretama,0
2021-07,Canindé,0
2021-07,Canto do Buriti,0
2021-07,Capanema,0
2021-07,Capelinha,1
2021-07,Capitão Poço,0
2021-07,Caracaraí,0
2021-07,Caraguatatuba - Ubatuba - São Sebastião,0
2021-07,Carangola,0
2021-07,Caratinga,0
2021-07,Carazinho,0
2021-07,Carpina,1
2021-07,Caruaru,5
2021-07,Cascavel,1
2021-07,Castanhal,0
2021-07,Cataguases,1
2021-07,Catalão,0
2021-07,Catanduva,3
2021-07,Catolé do Rocha - São Bento,0
2021-07,Caxambu - Baependi,0
2021-07,Caxias,1
2021-07,Caxias do Sul,0
2021-07,Caçador,0
2021-07,Ceres - Rialma - Goianésia,0
2021-07,Cerro Largo,0
2021-07,Chapadinha,0
2021-07,Chapecó,0
2021-07,Charqueadas - Triunfo - São Jerônimo,0
2021-07,Cianorte,0
2021-07,Coari,0
2021-07,Codó,0
2021-07,Colatina,2
2021-07,Colinas,0
2021-07,Colinas do Tocantins,0
2021-07,Conceição do Coité,0
2021-07,Concórdia,0
2021-07,Confresa - Vila Rica,3
2021-07,Conselheiro Lafaiete,0
2021-07,Cornélio Procópio ¿ Bandeirantes,0
2021-07,Corrente,0
2021-07,Corumbá,16
2021-07,Coxim,0
2021-07,Crateús,0
2021-07,Criciúma,0
2021-07,Cruz Alta,0
2021-07,Cruz das Almas,0
2021-07,Cruzeiro,0
2021-07,Cruzeiro do Sul,1
2021-07,Cuiabá,4
2021-07,Cuité - Nova Floresta,0
2021-07,Curitiba,0
2021-07,Curitibanos,0
2021-07,Currais Novos,0
2021-07,Cururupu,0
2021-07,Curvelo,0
2021-07,Cáceres,0
2021-07,Cícero Dantas,0
2021-07,Delmiro Gouveia,0
2021-07,Diamantina,0
2021-07,Diamantino,0
2021-07,Dianópolis,0
2021-07,Distrito Federal,7
2021-07,Divinópolis,0
2021-07,Dois Vizinhos,0
2021-07,Dores do Indaiá,0
2021-07,Dourados,8
2021-07,Dracena,1
2021-07,Eirunepé,2
2021-07,Encantado,0
2021-07,Erechim,1
2021-07,Escada - Ribeirão,0
2021-07,Esperantina,0
2021-07,Espinosa,0
2021-07,Estância,0
2021-07,Euclides da Cunha,0
2021-07,Eunápolis - Porto Seguro,0
2021-07,Feira de Santana,0
2021-07,Fernandópolis,4
2021-07,Flores de Goiás,0
2021-07,Floriano,0
2021-07,Florianópolis,0
2021-07,Formiga,0
2021-07,Fortaleza,6
2021-07,Foz do Iguaçu,3
2021-07,Franca,0
2021-07,Francisco Beltrão,1
2021-07,Frederico Westphalen,0
2021-07,Frutal,0
2021-07,Garanhuns,0
2021-07,Goiana ¿ Timbaúba,0
2021-07,Goiás - Itapuranga,2
2021-07,Goiânia,7
2021-07,Governador Nunes Freire,0
2021-07,Governador Valadares,0
2021-07,Guanambi,0
2021-07,Guanhães,0
2021-07,Guarabira,1
2021-07,Guarapuava,0
2021-07,Guaratinguetá,0
2021-07,Guaraí,0
2021-07,Guaxupé,0
2021-07,Gurupi,0
2021-07,Ibaiti,0
2021-07,Ibirama - Presidente Getúlio,0
2021-07,Icó,2
2021-07,Iguatu,1
2021-07,Ijuí,0
2021-07,Ilhéus ¿ Itabuna,1
2021-07,Imperatriz,0
2021-07,Inhumas - Itaberaí - Anicuns,2
2021-07,Ipatinga,1
2021-07,Ipiaú,1
2021-07,Iporá,0
2021-07,Irati,0
2021-07,Irecê,0
2021-07,Itabaiana,0
2021-07,Itaberaba,0
2021-07,Itabira,0
2021-07,Itacoatiara,0
2021-07,Itaituba,0
2021-07,Itajaí,0
2021-07,Itajubá,0
2021-07,Itapagé,0
2021-07,Itapecuru Mirim,0
2021-07,Itaperuna,0
2021-07,Itapetinga,0
2021-07,Itapetininga,0
2021-07,Itapeva,0
2021-07,Itapipoca,0
2021-07,Itaporanga,0
2021-07,Ituiutaba,4
2021-07,Itumbiara,2
2021-07,Ituporanga,0
2021-07,Iturama,0
2021-07,Ituverava,0
2021-07,Ivaiporã,0
2021-07,Jaciara,0
2021-07,Jacobina,0
2021-07,Jales,0
2021-07,Janaúba,0
2021-07,Januária,0
2021-07,Jardim,0
2021-07,Jaru,0
2021-07,Jataí-Mineiros,0
2021-07,Jaú,0
2021-07,Jequié,0
2021-07,Jeremoabo,0
2021-07,Ji-Paraná,1
2021-07,Joaçaba - Herval d'Oeste,0
2021-07,Joinville,0
2021-07,João Câmara,0
2021-07,João Monlevade,0
2021-07,João Pessoa,0
2021-07,Juara,0
2021-07,Juazeiro,0
2021-07,Juazeiro do Norte,0
2021-07,Juiz de Fora,1
2021-07,Jundiaí,0
2021-07,Juína,1
2021-07,Lagarto,0
2021-07,Lages,0
2021-07,Lagoa Vermelha,0
2021-07,Lajeado,0
2021-07,Laranjal do Jari,0
2021-07,Laranjeiras do Sul - Quedas do Iguaçu,1
2021-07,Lavras,0
2021-07,Limeira,0
2021-07,Limoeiro,0
2021-07,Linhares,1
2021-07,Lins,0
2021-07,Loanda,0
2021-07,Londrina,7
2021-07,Luziânia,0
2021-07,Lábrea,2
2021-07,Macapá,0
2021-07,Macaé - Rio das Ostras,0
2021-07,Maceió,0
2021-07,Mafra,0
2021-07,Mamanguape - Rio Tinto,0
2021-07,Manacapuru,0
2021-07,Manaus,10
2021-07,Manhuaçu,2
2021-07,Manicoré,0
2021-07,Mantena,0
2021-07,Marabá,1
2021-07,Marau,0
2021-07,Maravilha,0
2021-07,Marechal Cândido Rondon,0
2021-07,Maringá,0
2021-07,Marília,2
2021-07,Miracema do Tocantins,0
2021-07,Mirassol D'oeste,0
2021-07,Mogi Guaçu,0
2021-07,Monte Carmelo,0
2021-07,Monteiro,0
2021-07,Montenegro,0
2021-07,Montes Claros,0
2021-07,Mossoró,0
2021-07,Muriaé,0
2021-07,Natal,1
2021-07,Naviraí - Mundo Novo,1
2021-07,Nazaré ¿ Maragogipe,0
2021-07,Nonoai,0
2021-07,Nossa Senhora da Glória,1
2021-07,Nova Andradina,1
2021-07,Nova Friburgo,0
2021-07,Nova Prata - Guaporé,0
2021-07,Nova Venécia,0
2021-07,Novo Hamburgo - São Leopoldo,0
2021-07,Oeiras,0
2021-07,Oiapoque,0
2021-07,Oliveira,0
2021-07,Oriximiná,0
2021-07,Ourinhos,0
2021-07,Pacaraima,0
2021-07,Palmares,0
2021-07,Palmas,0
2021-07,Palmeira das Missões,0
2021-07,Palmeira dos Índios,0
2021-07,Palmeiras de Goiás,4
2021-07,Paragominas,0
2021-07,Paranacity - Colorado,0
2021-07,Paranaguá,3
2021-07,Paranavaí,1
2021-07,Paranaíba - Chapadão do Sul - Cassilândia,2
2021-07,Parauapebas,0
2021-07,Paraíso do Tocantins,0
2021-07,Parintins,0
2021-07,Parnaíba,0
2021-07,Pará de Minas,0
2021-07,Passo Fundo,0
2021-07,Passos,0
2021-07,Pato Branco,0
2021-07,Patos,0
2021-07,Patos de Minas,0
2021-07,Patrocínio,0
2021-07,Pau dos Ferros,0
2021-07,Paulistana,0
2021-07,Paulo Afonso,0
2021-07,Pedra Azul,0
2021-07,Pedreiras,0
2021-07,Peixoto de Azevedo - Guarantã do Norte,1
2021-07,Pelotas,0
2021-07,Penedo,1
2021-07,Petrolina,0
2021-07,Petrópolis,0
2021-07,Picos,0
2021-07,Pinheiro,0
2021-07,Piracanjuba,2
2021-07,Piracicaba,0
2021-07,Piraju,0
2021-07,Pirapora,0
2021-07,Pires do Rio,0
2021-07,Piripiri,1
2021-07,Pitanga,0
2021-07,Piumhi,0
2021-07,Pombal,0
2021-07,Ponta Grossa,0
2021-07,Ponta Porã,2
2021-07,Ponte Nova,0
2021-07,Pontes e Lacerda - Comodoro,3
2021-07,Porangatu,2
2021-07,Porto Alegre,0
2021-07,Porto Calvo - São Luís do Quitunde,0
2021-07,Porto Grande,0
2021-07,Porto Nacional,1
2021-07,Porto Velho,2
2021-07,Posse-Campos Belos,0
2021-07,Pouso Alegre,0
2021-07,Poços de Caldas,0
2021-07,Presidente Dutra,0
2021-07,Presidente Epitácio-Presidente Venceslau,1
2021-07,Presidente Prudente,5
2021-07,Primavera do Leste,1
2021-07,Princesa Isabel,0
2021-07,Propriá,0
2021-07,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,0
2021-07,Quirinópolis,1
2021-07,Quixadá,0
2021-07,Recife,3
2021-07,Redenção,3
2021-07,Redenção-Acarape,0
2021-07,Registro,0
2021-07,Resende,0
2021-07,Ribeira do Pombal,0
2021-07,Ribeirão Preto,1
2021-07,Rio Bonito,0
2021-07,Rio Branco,13
2021-07,Rio Claro,0
2021-07,Rio Verde,2
2021-07,Rio de Janeiro,0
2021-07,Rio do Sul,0
2021-07,Rondonópolis,0
2021-07,Rorainópolis,0
2021-07,Russas - Limoeiro do Norte,1
2021-07,Salgueiro,0
2021-07,Salinas,0
2021-07,Salvador,0
2021-07,Santa Bárbara - Ouro Preto,0
2021-07,Santa Cruz,0
2021-07,Santa Cruz do Sul,0
2021-07,Santa Fé do Sul,0
2021-07,Santa Inês,0
2021-07,Santa Maria,0
2021-07,Santa Maria da Vitoria,3
2021-07,Santa Rosa,0
2021-07,Santana do Ipanema,0
2021-07,Santana do Livramento,0
2021-07,Santarém,0
2021-07,Santiago,0
2021-07,Santo Antônio - Passa e Fica - Nova Cruz,0
2021-07,Santo Antônio da Platina,0
2021-07,Santo Antônio de Jesus,0
2021-07,Santo Antônio de Pádua,0
2021-07,Santo Ângelo,0
2021-07,Santos,19
2021-07,Seabra,0
2021-07,Sena Madureira,3
2021-07,Senhor do Bonfim,0
2021-07,Serra Talhada,0
2021-07,Serrinha,0
2021-07,Sete Lagoas,0
2021-07,Simplício Mendes,0
2021-07,Sinop,8
2021-07,Sobradinho,0
2021-07,Sobral,0
2021-07,Soledade,0
2021-07,Sorocaba,1
2021-07,Sorriso,3
2021-07,Soure-Salvaterra,0
2021-07,Sousa,0
2021-07,Sumé,0
2021-07,Surubim,0
2021-07,São Benedito - Ipu - Guaraciaba do Norte - Tianguá,2
2021-07,São Bento do Sul - Rio Negrinho,0
2021-07,São Borja,0
2021-07,São Carlos,1
2021-07,São Francisco,0
2021-07,São Gabriel - Caçapava do Sul,0
2021-07,São Gabriel da Cachoeira,0
2021-07,São Joaquim da Barra ¿ Orlândia,0
2021-07,São José do Rio Pardo - Mococa,0
2021-07,São José do Rio Preto,15
2021-07,São José dos Campos,1
2021-07,São João Nepomuceno - Bicas,0
2021-07,São João da Boa Vista,0
2021-07,São João del Rei,0
2021-07,São João do Piauí,0
2021-07,São João dos Patos,1
2021-07,São Lourenço,0
2021-07,São Lourenço do Oeste,0
2021-07,São Luiz Gonzaga,0
2021-07,São Luís,0
2021-07,São Luís de Montes Belos,5
2021-07,São Mateus,0
2021-07,São Miguel do Oeste,0
2021-07,São Miguel dos Campos,0
2021-07,São Paulo,2
2021-07,São Paulo do Potengi,0
2021-07,São Raimundo Nonato,0
2021-07,São Sebastião do Paraíso,0
2021-07,Tabatinga,1
2021-07,Tangará da Serra,0
2021-07,Tapejara - Sananduva,0
2021-07,Taquara - Parobé - Igrejinha,0
2021-07,Tarauacá,0
2021-07,Tatuí,3
2021-07,Taubaté - Pindamonhangaba,0
2021-07,Tauá,0
2021-07,Tefé,0
2021-07,Teixeira de Freitas,0
2021-07,Telêmaco Borba,0
2021-07,Teresina,0
2021-07,Teófilo Otoni,0
2021-07,Timon,0
2021-07,Tocantinópolis,0
2021-07,Toledo,2
2021-07,Torres,0
2021-07,Tramandaí - Osório,0
2021-07,Três Corações,0
2021-07,Três Lagoas,4
2021-07,Três Passos,0
2021-07,Três Pontas - Boa Esperança,0
2021-07,Três Rios - Paraíba do Sul,0
2021-07,Três de Maio,0
2021-07,Tubarão,0
2021-07,Tucumã - São Félix do Xingu,0
2021-07,Tucuruí,0
2021-07,Tupã,2
2021-07,Tutóia - Araioses,0
2021-07,Uberaba,0
2021-07,Uberlândia,0
2021-07,Ubá,0
2021-07,Umuarama,0
2021-07,Unaí,0
2021-07,União da Vitória,0
2021-07,União dos Palmares,1
2021-07,Uruaçu - Niquelândia,0
2021-07,Uruguaiana,0
2021-07,Uruçuí,0
2021-07,Valença,0
2021-07,Valença do Piauí,2
2021-07,Varginha,0
2021-07,Viana,0
2021-07,Videira,0
2021-07,Vilhena,0
2021-07,Vitória,0
2021-07,Vitória da Conquista,24
2021-07,Vitória de Santo Antão,0
2021-07,Viçosa,0
2021-07,Volta Redonda - Barra Mansa,0
2021-07,Votuporanga,2
2021-07,Xanxerê,0
2021-07,Xinguara,0
2021-07,Xique-Xique ¿ Barra,0
2021-07,Água Boa,0
2021-07,Águas Formosas,0
2021-07,Águas Lindas de Goiás,2
2021-08,Abaetetuba,0
2021-08,Abaeté,1
2021-08,Acaraú,0
2021-08,Adamantina - Lucélia,1
2021-08,Afogados da Ingazeira,1
2021-08,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,0
2021-08,Aimorés - Resplendor,0
2021-08,Alagoinhas,0
2021-08,Alegre,0
2021-08,Alfenas,0
2021-08,Almeirim - Porto de Moz,0
2021-08,Almenara,0
2021-08,Alta Floresta,0
2021-08,Altamira,1
2021-08,Além Paraíba,0
2021-08,Amambai,0
2021-08,Amarante - Água Branca - Regeneração,0
2021-08,Amparo,1
2021-08,Andradina,9
2021-08,Angra dos Reis,0
2021-08,Anápolis,2
2021-08,Apucarana,1
2021-08,Aquidauana - Anastácio,0
2021-08,Aracaju,2
2021-08,Aracati,0
2021-08,Araguatins,0
2021-08,Araguaína,1
2021-08,Arapiraca,0
2021-08,Araranguá,0
2021-08,Araraquara,0
2021-08,Araras,0
2021-08,Araripina,0
2021-08,Araxá,0
2021-08,Araçatuba,3
2021-08,Araçuaí,0
2021-08,Arcoverde,0
