year;access_date_week;IGR;access_count;year_access;count_physician;rate_access_per_physician
2022;2022-49;Belo Horizonte;64;2022;33319;19.208259551607192
2022;2022-49;Belém;11;2022;13358;8.234765683485552
2022;2022-49;Bento Gonçalves;0;2022;423;0.0
2022;2022-49;Boa Vista;0;2022;499;0.0
2022;2022-49;Bragança Paulista;0;2022;34;0.0
2022;2022-49;Brumado;0;2022;266;0.0
2022;2022-49;Camacan;0;2022;2;0.0
2022;2022-49;Campina Grande;3;2022;2245;13.3630289532294
2022;2022-49;Campo Belo;0;2022;18;0.0
2022;2022-49;Campos dos Goytacazes;1;2022;1020;9.803921568627452
2022;2022-49;Caratinga;0;2022;513;0.0
2022;2022-49;Carazinho;0;2022;67;0.0
2022;2022-49;Cascavel;0;2022;32;0.0
2022;2022-49;Catalão;0;2022;277;0.0
2022;2022-49;Catanduva;0;2022;27;0.0
2022;2022-49;Caxias do Sul;0;2022;2853;0.0
2022;2022-49;Ceres - Rialma - Goianésia;0;2022;1;0.0
2022;2022-49;Conceição do Coité;0;2022;24;0.0
2022;2022-49;Cruz Alta;0;2022;291;0.0
2022;2022-49;Curitiba;21;2022;17424;12.052341597796143
2022;2022-49;Curitibanos;0;2022;5;0.0
2022;2022-49;Distrito Federal;46;2022;13408;34.307875894988065
2022;2022-49;Eunápolis - Porto Seguro;0;2022;24;0.0
2022;2022-49;Frederico Westphalen;0;2022;238;0.0
2022;2022-49;Goiana ¿ Timbaúba;0;2022;236;0.0
2022;2022-49;Guarabira;0;2022;60;0.0
2022;2022-49;Guarapuava;0;2022;14;0.0
2022;2022-49;Gurupi;0;2022;36;0.0
2022;2022-49;Ijuí;3;2022;602;49.833887043189364
2022;2022-49;Imperatriz;0;2022;20;0.0
2022;2022-49;Itacoatiara;0;2022;29;0.0
2022;2022-49;Jaú;0;2022;83;0.0
2022;2022-49;Ji-Paraná;0;2022;31;0.0
2022;2022-49;Joaçaba - Herval d'Oeste;1;2022;338;29.585798816568047
2022;2022-49;Joinville;0;2022;38;0.0
2022;2022-49;Juiz de Fora;3;2022;2568;11.682242990654204
2022;2022-49;Linhares;3;2022;937;32.017075773746
2022;2022-49;Maceió;0;2022;35;0.0
2022;2022-49;Manaus;12;2022;4047;29.651593773165306
2022;2022-49;Mantena;1;2022;133;75.18796992481202
2022;2022-49;Maringá;9;2022;3831;23.492560689115116
2022;2022-49;Marília;3;2022;1119;26.80965147453083
2022;2022-49;Monteiro;0;2022;2;0.0
2022;2022-49;Mossoró;0;2022;25;0.0
2022;2022-49;Natal;0;2022;11;0.0
2022;2022-49;Nazaré ¿ Maragogipe;0;2022;40;0.0
2022;2022-49;Nova Prata - Guaporé;1;2022;358;27.932960893854748
2022;2022-49;Oliveira;3;2022;607;49.42339373970346
2022;2022-49;Passo Fundo;0;2022;874;0.0
2022;2022-49;Passos;0;2022;712;0.0
2022;2022-49;Patos;0;2022;55;0.0
2022;2022-49;Pinheiro;0;2022;88;0.0
2022;2022-49;Pirapora;1;2022;183;54.6448087431694
2022;2022-49;Piumhi;0;2022;12;0.0
2022;2022-49;Ponte Nova;0;2022;12;0.0
2022;2022-49;Porto Alegre;23;2022;20837;11.038057301914863
2022;2022-49;Princesa Isabel;0;2022;25;0.0
2022;2022-49;Quirinópolis;2;2022;122;163.9344262295082
2022;2022-49;Resende;0;2022;489;0.0
2022;2022-49;Ribeirão Preto;6;2022;5529;10.851871947911015
2022;2022-49;Rio Claro;0;2022;254;0.0
2022;2022-49;Rio de Janeiro;50;2022;39424;12.68262987012987
2022;2022-49;Russas - Limoeiro do Norte;1;2022;841;11.890606420927467
2022;2022-49;Salvador;21;2022;11937;17.592359889419452
2022;2022-49;Santa Cruz do Sul;1;2022;1031;9.699321047526674
2022;2022-49;Santa Inês;0;2022;46;0.0
2022;2022-49;Santa Maria;1;2022;1169;8.55431993156544
2022;2022-49;Santa Maria da Vitoria;0;2022;8;0.0
2022;2022-49;Santana do Livramento;0;2022;101;0.0
2022;2022-49;Santos;2;2022;1142;17.513134851138354
2022;2022-49;Serra Talhada;0;2022;95;0.0
2022;2022-49;Soledade;0;2022;298;0.0
2022;2022-49;São Miguel do Oeste;1;2022;349;28.653295128939828
2022;2022-49;São Paulo;86;2022;70656;12.171648550724637
2022;2022-49;Teófilo Otoni;1;2022;633;15.797788309636651
2022;2022-49;Toledo;1;2022;66;151.51515151515153
2022;2022-49;Uberaba;1;2022;1703;5.871990604815032
2022;2022-49;Uberlândia;5;2022;3115;16.051364365971107
2022;2022-49;Uruguaiana;0;2022;210;0.0
2022;2022-49;Valença;0;2022;20;0.0
2022;2022-49;Vitória;0;2022;73;0.0
2022;2022-49;Vitória da Conquista;0;2022;63;0.0
2022;2022-49;Volta Redonda - Barra Mansa;1;2022;2314;4.32152117545376
2022;2022-50;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;3;2022;567;52.910052910052904
2022;2022-50;Alegre;4;2022;357;112.04481792717087
2022;2022-50;Araranguá;2;2022;451;44.34589800443459
2022;2022-50;Atalaia;0;2022;7;0.0
2022;2022-50;Bagé;0;2022;190;0.0
2022;2022-50;Belo Horizonte;70;2022;33319;21.009033884570364
2022;2022-50;Belém;17;2022;13358;12.726456056295854
2022;2022-50;Bento Gonçalves;0;2022;423;0.0
2022;2022-50;Boa Vista;1;2022;499;20.040080160320638
2022;2022-50;Bragança Paulista;0;2022;34;0.0
2022;2022-50;Brumado;0;2022;266;0.0
2022;2022-50;Camacan;0;2022;2;0.0
2022;2022-50;Campina Grande;4;2022;2245;17.817371937639198
2022;2022-50;Campo Belo;0;2022;18;0.0
2022;2022-50;Campos dos Goytacazes;1;2022;1020;9.803921568627452
2022;2022-50;Caratinga;3;2022;513;58.47953216374269
2022;2022-50;Carazinho;0;2022;67;0.0
2022;2022-50;Cascavel;0;2022;32;0.0
2022;2022-50;Catalão;0;2022;277;0.0
2022;2022-50;Catanduva;0;2022;27;0.0
2022;2022-50;Caxias do Sul;1;2022;2853;3.505082369435682
2022;2022-50;Ceres - Rialma - Goianésia;0;2022;1;0.0
2022;2022-50;Conceição do Coité;0;2022;24;0.0
2022;2022-50;Cruz Alta;1;2022;291;34.36426116838488
2022;2022-50;Curitiba;30;2022;17424;17.21763085399449
2022;2022-50;Curitibanos;0;2022;5;0.0
2022;2022-50;Distrito Federal;31;2022;13408;23.12052505966587
2022;2022-50;Eunápolis - Porto Seguro;0;2022;24;0.0
2022;2022-50;Frederico Westphalen;0;2022;238;0.0
2022;2022-50;Goiana ¿ Timbaúba;0;2022;236;0.0
2022;2022-50;Guarabira;0;2022;60;0.0
2022;2022-50;Guarapuava;0;2022;14;0.0
2022;2022-50;Gurupi;0;2022;36;0.0
2022;2022-50;Ijuí;1;2022;602;16.611295681063122
2022;2022-50;Imperatriz;0;2022;20;0.0
2022;2022-50;Itacoatiara;0;2022;29;0.0
2022;2022-50;Jaú;0;2022;83;0.0
2022;2022-50;Ji-Paraná;0;2022;31;0.0
2022;2022-50;Joaçaba - Herval d'Oeste;0;2022;338;0.0
2022;2022-50;Joinville;0;2022;38;0.0
2022;2022-50;Juiz de Fora;0;2022;2568;0.0
2022;2022-50;Linhares;1;2022;937;10.672358591248667
2022;2022-50;Maceió;0;2022;35;0.0
2022;2022-50;Manaus;16;2022;4047;39.53545836422041
2022;2022-50;Mantena;0;2022;133;0.0
2022;2022-50;Maringá;13;2022;3831;33.93369877316628
2022;2022-50;Marília;0;2022;1119;0.0
2022;2022-50;Monteiro;0;2022;2;0.0
2022;2022-50;Mossoró;0;2022;25;0.0
2022;2022-50;Natal;0;2022;11;0.0
2022;2022-50;Nazaré ¿ Maragogipe;0;2022;40;0.0
2022;2022-50;Nova Prata - Guaporé;1;2022;358;27.932960893854748
2022;2022-50;Oliveira;2;2022;607;32.948929159802304
2022;2022-50;Passo Fundo;1;2022;874;11.441647597254004
2022;2022-50;Passos;2;2022;712;28.089887640449437
2022;2022-50;Patos;0;2022;55;0.0
2022;2022-50;Pinheiro;0;2022;88;0.0
2022;2022-50;Pirapora;0;2022;183;0.0
2022;2022-50;Piumhi;0;2022;12;0.0
2022;2022-50;Ponte Nova;0;2022;12;0.0
2022;2022-50;Porto Alegre;18;2022;20837;8.638479627585545
2022;2022-50;Princesa Isabel;0;2022;25;0.0
2022;2022-50;Quirinópolis;5;2022;122;409.83606557377044
2022;2022-50;Resende;0;2022;489;0.0
2022;2022-50;Ribeirão Preto;2;2022;5529;3.6172906493036714
2022;2022-50;Rio Claro;0;2022;254;0.0
2022;2022-50;Rio de Janeiro;67;2022;39424;16.994724025974026
2022;2022-50;Russas - Limoeiro do Norte;0;2022;841;0.0
2022;2022-50;Salvador;24;2022;11937;20.105554159336513
2022;2022-50;Santa Cruz do Sul;4;2022;1031;38.797284190106694
2022;2022-50;Santa Inês;0;2022;46;0.0
2022;2022-50;Santa Maria;1;2022;1169;8.55431993156544
2022;2022-50;Santa Maria da Vitoria;0;2022;8;0.0
2022;2022-50;Santana do Livramento;0;2022;101;0.0
2022;2022-50;Santos;1;2022;1142;8.756567425569177
2022;2022-50;Serra Talhada;0;2022;95;0.0
2022;2022-50;Soledade;0;2022;298;0.0
2022;2022-50;São Miguel do Oeste;0;2022;349;0.0
2022;2022-50;São Paulo;107;2022;70656;15.143795289855072
2022;2022-50;Teófilo Otoni;0;2022;633;0.0
2022;2022-50;Toledo;0;2022;66;0.0
2022;2022-50;Uberaba;4;2022;1703;23.48796241926013
2022;2022-50;Uberlândia;6;2022;3115;19.261637239165328
2022;2022-50;Uruguaiana;0;2022;210;0.0
2022;2022-50;Valença;0;2022;20;0.0
2022;2022-50;Vitória;0;2022;73;0.0
2022;2022-50;Vitória da Conquista;0;2022;63;0.0
2022;2022-50;Volta Redonda - Barra Mansa;1;2022;2314;4.32152117545376
2022;2022-51;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;1;2022;567;17.636684303350968
2022;2022-51;Alegre;3;2022;357;84.03361344537815
2022;2022-51;Araranguá;0;2022;451;0.0
2022;2022-51;Atalaia;0;2022;7;0.0
2022;2022-51;Bagé;0;2022;190;0.0
2022;2022-51;Belo Horizonte;44;2022;33319;13.205678441729944
2022;2022-51;Belém;6;2022;13358;4.491690372810301
2022;2022-51;Bento Gonçalves;0;2022;423;0.0
2022;2022-51;Boa Vista;0;2022;499;0.0
2022;2022-51;Bragança Paulista;0;2022;34;0.0
2022;2022-51;Brumado;0;2022;266;0.0
2022;2022-51;Camacan;0;2022;2;0.0
2022;2022-51;Campina Grande;1;2022;2245;4.4543429844097995
2022;2022-51;Campo Belo;0;2022;18;0.0
2022;2022-51;Campos dos Goytacazes;0;2022;1020;0.0
2022;2022-51;Caratinga;1;2022;513;19.49317738791423
2022;2022-51;Carazinho;0;2022;67;0.0
2022;2022-51;Cascavel;0;2022;32;0.0
2022;2022-51;Catalão;1;2022;277;36.101083032490976
2022;2022-51;Catanduva;0;2022;27;0.0
2022;2022-51;Caxias do Sul;2;2022;2853;7.010164738871364
2022;2022-51;Ceres - Rialma - Goianésia;0;2022;1;0.0
2022;2022-51;Conceição do Coité;0;2022;24;0.0
2022;2022-51;Cruz Alta;0;2022;291;0.0
2022;2022-51;Curitiba;21;2022;17424;12.052341597796143
2022;2022-51;Curitibanos;0;2022;5;0.0
2022;2022-51;Distrito Federal;44;2022;13408;32.81622911694511
2022;2022-51;Eunápolis - Porto Seguro;0;2022;24;0.0
2022;2022-51;Frederico Westphalen;1;2022;238;42.016806722689076
2022;2022-51;Goiana ¿ Timbaúba;0;2022;236;0.0
2022;2022-51;Guarabira;0;2022;60;0.0
2022;2022-51;Guarapuava;0;2022;14;0.0
2022;2022-51;Gurupi;0;2022;36;0.0
2022;2022-51;Ijuí;0;2022;602;0.0
2022;2022-51;Imperatriz;0;2022;20;0.0
2022;2022-51;Itacoatiara;0;2022;29;0.0
2022;2022-51;Jaú;0;2022;83;0.0
2022;2022-51;Ji-Paraná;0;2022;31;0.0
2022;2022-51;Joaçaba - Herval d'Oeste;0;2022;338;0.0
2022;2022-51;Joinville;0;2022;38;0.0
2022;2022-51;Juiz de Fora;3;2022;2568;11.682242990654204
2022;2022-51;Linhares;1;2022;937;10.672358591248667
2022;2022-51;Maceió;0;2022;35;0.0
2022;2022-51;Manaus;11;2022;4047;27.18062762540153
2022;2022-51;Mantena;0;2022;133;0.0
2022;2022-51;Maringá;10;2022;3831;26.102845210127903
2022;2022-51;Marília;2;2022;1119;17.873100983020553
2022;2022-51;Monteiro;0;2022;2;0.0
2022;2022-51;Mossoró;0;2022;25;0.0
2022;2022-51;Natal;0;2022;11;0.0
2022;2022-51;Nazaré ¿ Maragogipe;0;2022;40;0.0
2022;2022-51;Nova Prata - Guaporé;0;2022;358;0.0
2022;2022-51;Oliveira;0;2022;607;0.0
2022;2022-51;Passo Fundo;1;2022;874;11.441647597254004
2022;2022-51;Passos;4;2022;712;56.17977528089887
2022;2022-51;Patos;0;2022;55;0.0
2022;2022-51;Pinheiro;0;2022;88;0.0
2022;2022-51;Pirapora;1;2022;183;54.6448087431694
2022;2022-51;Piumhi;0;2022;12;0.0
2022;2022-51;Ponte Nova;0;2022;12;0.0
2022;2022-51;Porto Alegre;15;2022;20837;7.198733022987954
2022;2022-51;Princesa Isabel;0;2022;25;0.0
2022;2022-51;Quirinópolis;0;2022;122;0.0
2022;2022-51;Resende;0;2022;489;0.0
2022;2022-51;Ribeirão Preto;2;2022;5529;3.6172906493036714
2022;2022-51;Rio Claro;1;2022;254;39.37007874015748
2022;2022-51;Rio de Janeiro;84;2022;39424;21.30681818181818
2022;2022-51;Russas - Limoeiro do Norte;0;2022;841;0.0
2022;2022-51;Salvador;31;2022;11937;25.969674122476334
2022;2022-51;Santa Cruz do Sul;1;2022;1031;9.699321047526674
2022;2022-51;Santa Inês;0;2022;46;0.0
2022;2022-51;Santa Maria;2;2022;1169;17.10863986313088
2022;2022-51;Santa Maria da Vitoria;0;2022;8;0.0
2022;2022-51;Santana do Livramento;1;2022;101;99.00990099009901
2022;2022-51;Santos;1;2022;1142;8.756567425569177
2022;2022-51;Serra Talhada;0;2022;95;0.0
2022;2022-51;Soledade;0;2022;298;0.0
2022;2022-51;São Miguel do Oeste;2;2022;349;57.306590257879655
2022;2022-51;São Paulo;113;2022;70656;15.992980072463768
2022;2022-51;Teófilo Otoni;4;2022;633;63.191153238546605
2022;2022-51;Toledo;0;2022;66;0.0
2022;2022-51;Uberaba;2;2022;1703;11.743981209630064
2022;2022-51;Uberlândia;3;2022;3115;9.630818619582664
2022;2022-51;Uruguaiana;0;2022;210;0.0
2022;2022-51;Valença;0;2022;20;0.0
2022;2022-51;Vitória;0;2022;73;0.0
2022;2022-51;Vitória da Conquista;0;2022;63;0.0
2022;2022-51;Volta Redonda - Barra Mansa;2;2022;2314;8.64304235090752
2022;2022-52;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;1;2022;567;17.636684303350968
2022;2022-52;Alegre;0;2022;357;0.0
2022;2022-52;Araranguá;0;2022;451;0.0
2022;2022-52;Atalaia;0;2022;7;0.0
2022;2022-52;Bagé;0;2022;190;0.0
2022;2022-52;Belo Horizonte;73;2022;33319;21.909421051051954
2022;2022-52;Belém;5;2022;13358;3.7430753106752506
2022;2022-52;Bento Gonçalves;0;2022;423;0.0
2022;2022-52;Boa Vista;0;2022;499;0.0
2022;2022-52;Bragança Paulista;0;2022;34;0.0
2022;2022-52;Brumado;0;2022;266;0.0
2022;2022-52;Camacan;0;2022;2;0.0
2022;2022-52;Campina Grande;0;2022;2245;0.0
2022;2022-52;Campo Belo;0;2022;18;0.0
2022;2022-52;Campos dos Goytacazes;1;2022;1020;9.803921568627452
2022;2022-52;Caratinga;0;2022;513;0.0
2022;2022-52;Carazinho;0;2022;67;0.0
2022;2022-52;Cascavel;0;2022;32;0.0
2022;2022-52;Catalão;1;2022;277;36.101083032490976
2022;2022-52;Catanduva;0;2022;27;0.0
2022;2022-52;Caxias do Sul;0;2022;2853;0.0
2022;2022-52;Ceres - Rialma - Goianésia;0;2022;1;0.0
2022;2022-52;Conceição do Coité;0;2022;24;0.0
2022;2022-52;Cruz Alta;0;2022;291;0.0
2022;2022-52;Curitiba;29;2022;17424;16.643709825528006
2022;2022-52;Curitibanos;0;2022;5;0.0
2022;2022-52;Distrito Federal;40;2022;13408;29.832935560859188
2022;2022-52;Eunápolis - Porto Seguro;0;2022;24;0.0
2022;2022-52;Frederico Westphalen;0;2022;238;0.0
2022;2022-52;Goiana ¿ Timbaúba;0;2022;236;0.0
2022;2022-52;Guarabira;0;2022;60;0.0
2022;2022-52;Guarapuava;0;2022;14;0.0
2022;2022-52;Gurupi;0;2022;36;0.0
2022;2022-52;Ijuí;0;2022;602;0.0
2022;2022-52;Imperatriz;0;2022;20;0.0
2022;2022-52;Itacoatiara;0;2022;29;0.0
2022;2022-52;Jaú;0;2022;83;0.0
2022;2022-52;Ji-Paraná;0;2022;31;0.0
2022;2022-52;Joaçaba - Herval d'Oeste;0;2022;338;0.0
2022;2022-52;Joinville;0;2022;38;0.0
2022;2022-52;Juiz de Fora;6;2022;2568;23.36448598130841
2022;2022-52;Linhares;3;2022;937;32.017075773746
2022;2022-52;Maceió;0;2022;35;0.0
2022;2022-52;Manaus;4;2022;4047;9.883864591055103
2022;2022-52;Mantena;0;2022;133;0.0
2022;2022-52;Maringá;3;2022;3831;7.830853563038371
2022;2022-52;Marília;8;2022;1119;71.49240393208221
2022;2022-52;Monteiro;0;2022;2;0.0
2022;2022-52;Mossoró;0;2022;25;0.0
2022;2022-52;Natal;0;2022;11;0.0
2022;2022-52;Nazaré ¿ Maragogipe;0;2022;40;0.0
2022;2022-52;Nova Prata - Guaporé;0;2022;358;0.0
2022;2022-52;Oliveira;1;2022;607;16.474464579901152
2022;2022-52;Passo Fundo;0;2022;874;0.0
2022;2022-52;Passos;1;2022;712;14.044943820224718
2022;2022-52;Patos;0;2022;55;0.0
2022;2022-52;Pinheiro;0;2022;88;0.0
2022;2022-52;Pirapora;2;2022;183;109.2896174863388
2022;2022-52;Piumhi;0;2022;12;0.0
2022;2022-52;Ponte Nova;0;2022;12;0.0
2022;2022-52;Porto Alegre;18;2022;20837;8.638479627585545
2022;2022-52;Princesa Isabel;0;2022;25;0.0
2022;2022-52;Quirinópolis;0;2022;122;0.0
2022;2022-52;Resende;0;2022;489;0.0
2022;2022-52;Ribeirão Preto;2;2022;5529;3.6172906493036714
2022;2022-52;Rio Claro;0;2022;254;0.0
2022;2022-52;Rio de Janeiro;94;2022;39424;23.843344155844154
2022;2022-52;Russas - Limoeiro do Norte;0;2022;841;0.0
2022;2022-52;Salvador;22;2022;11937;18.43009131272514
2022;2022-52;Santa Cruz do Sul;0;2022;1031;0.0
2022;2022-52;Santa Inês;3;2022;46;652.1739130434783
2022;2022-52;Santa Maria;1;2022;1169;8.55431993156544
2022;2022-52;Santa Maria da Vitoria;0;2022;8;0.0
2022;2022-52;Santana do Livramento;0;2022;101;0.0
2022;2022-52;Santos;0;2022;1142;0.0
2022;2022-52;Serra Talhada;0;2022;95;0.0
2022;2022-52;Soledade;0;2022;298;0.0
2022;2022-52;São Miguel do Oeste;0;2022;349;0.0
2022;2022-52;São Paulo;93;2022;70656;13.162364130434783
2022;2022-52;Teófilo Otoni;0;2022;633;0.0
2022;2022-52;Toledo;0;2022;66;0.0
2022;2022-52;Uberaba;1;2022;1703;5.871990604815032
2022;2022-52;Uberlândia;6;2022;3115;19.261637239165328
2022;2022-52;Uruguaiana;2;2022;210;95.23809523809524
2022;2022-52;Valença;0;2022;20;0.0
2022;2022-52;Vitória;1;2022;73;136.986301369863
2022;2022-52;Vitória da Conquista;0;2022;63;0.0
2022;2022-52;Volta Redonda - Barra Mansa;1;2022;2314;4.32152117545376
2023;2023-00;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;0;2023;866;0.0
2023;2023-00;Alegre;0;2023;390;0.0
2023;2023-00;Araranguá;0;2023;501;0.0
2023;2023-00;Atalaia;0;2023;2;0.0
2023;2023-00;Bagé;0;2023;202;0.0
2023;2023-00;Belo Horizonte;14;2023;22675;6.1742006615215
2023;2023-00;Belém;2;2023;6027;3.318400530944085
2023;2023-00;Bento Gonçalves;0;2023;418;0.0
2023;2023-00;Boa Vista;0;2023;575;0.0
2023;2023-00;Bragança Paulista;0;2023;43;0.0
2023;2023-00;Brumado;0;2023;249;0.0
2023;2023-00;Camacan;0;2023;2;0.0
2023;2023-00;Campina Grande;0;2023;2397;0.0
2023;2023-00;Campo Belo;0;2023;53;0.0
2023;2023-00;Campos dos Goytacazes;0;2023;711;0.0
2023;2023-00;Caratinga;0;2023;490;0.0
2023;2023-00;Carazinho;0;2023;43;0.0
2023;2023-00;Cascavel;0;2023;21;0.0
2023;2023-00;Catalão;0;2023;341;0.0
2023;2023-00;Caxias do Sul;0;2023;2081;0.0
2023;2023-00;Conceição do Coité;0;2023;26;0.0
2023;2023-00;Cruz Alta;0;2023;329;0.0
2023;2023-00;Curitiba;0;2023;14630;0.0
2023;2023-00;Curitibanos;0;2023;14;0.0
2023;2023-00;Distrito Federal;11;2023;12157;9.048284938718433
2023;2023-00;Eunápolis - Porto Seguro;0;2023;26;0.0
2023;2023-00;Frederico Westphalen;0;2023;312;0.0
2023;2023-00;Goiana ¿ Timbaúba;0;2023;371;0.0
2023;2023-00;Guarabira;0;2023;90;0.0
2023;2023-00;Guarapuava;0;2023;11;0.0
2023;2023-00;Gurupi;0;2023;9;0.0
2023;2023-00;Ijuí;0;2023;584;0.0
2023;2023-00;Imperatriz;0;2023;33;0.0
2023;2023-00;Itacoatiara;0;2023;34;0.0
2023;2023-00;Jaú;0;2023;69;0.0
2023;2023-00;Ji-Paraná;0;2023;7;0.0
2023;2023-00;Joaçaba - Herval d'Oeste;0;2023;321;0.0
2023;2023-00;Joinville;0;2023;67;0.0
2023;2023-00;Juiz de Fora;0;2023;3206;0.0
2023;2023-00;Linhares;0;2023;944;0.0
2023;2023-00;Maceió;0;2023;33;0.0
2023;2023-00;Manaus;0;2023;4170;0.0
2023;2023-00;Mantena;0;2023;118;0.0
2023;2023-00;Maringá;1;2023;3167;3.1575623618566464
2023;2023-00;Marília;0;2023;1376;0.0
2023;2023-00;Mossoró;0;2023;18;0.0
2023;2023-00;Natal;0;2023;13;0.0
2023;2023-00;Nazaré ¿ Maragogipe;0;2023;73;0.0
2023;2023-00;Nova Prata - Guaporé;0;2023;295;0.0
2023;2023-00;Oliveira;0;2023;551;0.0
2023;2023-00;Passo Fundo;0;2023;848;0.0
2023;2023-00;Passos;0;2023;651;0.0
2023;2023-00;Patos;0;2023;37;0.0
2023;2023-00;Pinheiro;0;2023;37;0.0
2023;2023-00;Pirapora;1;2023;219;45.662100456621005
2023;2023-00;Piumhi;0;2023;33;0.0
2023;2023-00;Ponte Nova;0;2023;14;0.0
2023;2023-00;Porto Alegre;1;2023;12769;0.7831466833737959
2023;2023-00;Princesa Isabel;0;2023;26;0.0
2023;2023-00;Quirinópolis;1;2023;96;104.16666666666666
2023;2023-00;Resende;0;2023;446;0.0
2023;2023-00;Ribeirão Preto;0;2023;4491;0.0
2023;2023-00;Rio Claro;0;2023;626;0.0
2023;2023-00;Rio de Janeiro;12;2023;33698;3.5610421983500506
2023;2023-00;Russas - Limoeiro do Norte;0;2023;865;0.0
2023;2023-00;Salvador;3;2023;12106;2.478110028085247
2023;2023-00;Santa Cruz do Sul;0;2023;843;0.0
2023;2023-00;Santa Inês;0;2023;94;0.0
2023;2023-00;Santa Maria;0;2023;1033;0.0
2023;2023-00;Santa Maria da Vitoria;0;2023;4;0.0
2023;2023-00;Santana do Livramento;0;2023;109;0.0
2023;2023-00;Santos;0;2023;1077;0.0
2023;2023-00;Serra Talhada;0;2023;36;0.0
2023;2023-00;Soledade;0;2023;136;0.0
2023;2023-00;São Miguel do Oeste;0;2023;295;0.0
2023;2023-00;São Paulo;7;2023;64323;1.0882576994232234
2023;2023-00;Teófilo Otoni;1;2023;689;14.513788098693759
2023;2023-00;Toledo;0;2023;69;0.0
2023;2023-00;Uberaba;0;2023;1379;0.0
2023;2023-00;Uberlândia;0;2023;3380;0.0
2023;2023-00;Uruguaiana;0;2023;182;0.0
2023;2023-00;Valença;0;2023;13;0.0
2023;2023-00;Vitória;0;2023;58;0.0
2023;2023-00;Vitória da Conquista;0;2023;30;0.0
2023;2023-00;Volta Redonda - Barra Mansa;0;2023;1794;0.0
2023;2023-01;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;2;2023;866;23.094688221709006
2023;2023-01;Alegre;2;2023;390;51.282051282051285
2023;2023-01;Araranguá;0;2023;501;0.0
2023;2023-01;Atalaia;0;2023;2;0.0
2023;2023-01;Bagé;0;2023;202;0.0
2023;2023-01;Belo Horizonte;117;2023;22675;51.5986769570011
2023;2023-01;Belém;6;2023;6027;9.955201592832255
2023;2023-01;Bento Gonçalves;0;2023;418;0.0
2023;2023-01;Boa Vista;0;2023;575;0.0
2023;2023-01;Bragança Paulista;0;2023;43;0.0
2023;2023-01;Brumado;0;2023;249;0.0
2023;2023-01;Camacan;0;2023;2;0.0
2023;2023-01;Campina Grande;0;2023;2397;0.0
2023;2023-01;Campo Belo;0;2023;53;0.0
2023;2023-01;Campos dos Goytacazes;5;2023;711;70.32348804500702
2023;2023-01;Caratinga;3;2023;490;61.224489795918366
2023;2023-01;Carazinho;0;2023;43;0.0
2023;2023-01;Cascavel;0;2023;21;0.0
2023;2023-01;Catalão;0;2023;341;0.0
2023;2023-01;Caxias do Sul;4;2023;2081;19.221528111484865
2023;2023-01;Conceição do Coité;0;2023;26;0.0
2023;2023-01;Cruz Alta;0;2023;329;0.0
2023;2023-01;Curitiba;58;2023;14630;39.644565960355436
2023;2023-01;Curitibanos;0;2023;14;0.0
2023;2023-01;Distrito Federal;57;2023;12157;46.886567409722794
2023;2023-01;Eunápolis - Porto Seguro;0;2023;26;0.0
2023;2023-01;Frederico Westphalen;1;2023;312;32.05128205128205
2023;2023-01;Goiana ¿ Timbaúba;0;2023;371;0.0
2023;2023-01;Guarabira;0;2023;90;0.0
2023;2023-01;Guarapuava;0;2023;11;0.0
2023;2023-01;Gurupi;0;2023;9;0.0
2023;2023-01;Ijuí;3;2023;584;51.36986301369863
2023;2023-01;Imperatriz;0;2023;33;0.0
2023;2023-01;Itacoatiara;0;2023;34;0.0
2023;2023-01;Jaú;0;2023;69;0.0
2023;2023-01;Ji-Paraná;0;2023;7;0.0
2023;2023-01;Joaçaba - Herval d'Oeste;2;2023;321;62.30529595015576
2023;2023-01;Joinville;0;2023;67;0.0
2023;2023-01;Juiz de Fora;2;2023;3206;6.238303181534622
2023;2023-01;Linhares;2;2023;944;21.1864406779661
2023;2023-01;Maceió;0;2023;33;0.0
2023;2023-01;Manaus;18;2023;4170;43.16546762589928
2023;2023-01;Mantena;0;2023;118;0.0
2023;2023-01;Maringá;4;2023;3167;12.630249447426586
2023;2023-01;Marília;2;2023;1376;14.534883720930232
2023;2023-01;Mossoró;0;2023;18;0.0
2023;2023-01;Natal;0;2023;13;0.0
2023;2023-01;Nazaré ¿ Maragogipe;0;2023;73;0.0
2023;2023-01;Nova Prata - Guaporé;1;2023;295;33.898305084745765
2023;2023-01;Oliveira;2;2023;551;36.29764065335753
2023;2023-01;Passo Fundo;0;2023;848;0.0
2023;2023-01;Passos;4;2023;651;61.443932411674346
2023;2023-01;Patos;0;2023;37;0.0
2023;2023-01;Pinheiro;0;2023;37;0.0
2023;2023-01;Pirapora;3;2023;219;136.986301369863
2023;2023-01;Piumhi;0;2023;33;0.0
2023;2023-01;Ponte Nova;0;2023;14;0.0
2023;2023-01;Porto Alegre;32;2023;12769;25.06069386796147
