date_week,igr,access_count,count_physician,rate_access_per_physician,count_hospitalization,precipitation_weekly_sum,rain_days,sequential_rain,temp_max_weekly_mean,temp_mean_weekly_mean,temp_min_weekly_mean,humidity_weekly_mean,lag_1_precipitation,lag_2_precipitation,lag_3_precipitation,lag_4_precipitation,lag_1_temp_mean,lag_2_temp_mean,lag_3_temp_mean,lag_4_temp_mean,lag_1_humidity,lag_2_humidity,lag_3_humidity,lag_4_humidity,change_temperature,percentile_temp_mean_weekly_mean,percentile_lag_temp_mean_weekly_mean,change_temperature_above75,change_precipitation,percentile_precipitation_weekly_sum,percentile_lag_precipitation_weekly_sum,change_precipitation_above75,change_humidity,percentile_humidity_weekly_mean,percentile_lag_humidity_weekly_mean,change_humidity_above75,interaction_temperature_precipitation,interaction_temperature_humidity,interaction_precipitation_humidity,interaction_temperature_precipitation_humidity,interaction_temperature_precipitation_above75,interaction_temperature_humidity_above75,interaction_precipitation_humidity_above75,interaction_temperature_precipitation_humidity_above75,extreme_weather_temperature,extreme_weather_precipitation,extreme_weather_humidity,season_summer,season_autumn,season_winter,season_spring,temperature_category_quantile_01,temperature_category_quantile_02,temperature_category_quantile_03,temperature_category_quantile_04,precipitation_occurrence
2021-09,Araranguá,1,502,19.9203187250996,0,25.0,5.0,3.0,28.414285714285715,24.02857142857143,20.32857142857143,85.14285714285714,24.0,10.2,25.4,60.4,23.285714285714285,23.11428571428572,24.31428571428572,25.0,85.82000000000001,84.36,73.43333333333334,83.24208333333334,0,0.8755980861244019,0.8086124401913876,0,0,0.5885167464114832,0.5741626794258373,0,0,0.6698564593301436,0.722488038277512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2021-10,Araranguá,0,502,0.0,0,18.0,5.0,8.0,28.885714285714283,23.65714285714285,20.32857142857143,92.2,25.0,24.0,10.2,25.4,24.02857142857143,23.285714285714285,23.11428571428572,24.31428571428572,85.14285714285714,85.82000000000001,84.36,73.43333333333334,0,0.8373205741626795,0.8755980861244019,0,0,0.492822966507177,0.5885167464114832,0,0,0.9760765550239234,0.6698564593301436,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2021-11,Araranguá,0,502,0.0,0,15.6,3.0,2.0,28.842857142857145,23.0,18.414285714285715,83.15714285714286,18.0,25.0,24.0,10.2,23.65714285714285,24.02857142857143,23.285714285714285,23.11428571428572,92.2,85.14285714285714,85.82000000000001,84.36,0,0.7535885167464115,0.8373205741626795,0,0,0.4641148325358851,0.492822966507177,0,0,0.5430622009569378,0.9760765550239234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2021-12,Araranguá,0,502,0.0,0,3.2,2.0,2.0,28.585714285714285,24.285714285714285,20.3,85.8,15.6,18.0,25.0,24.0,23.0,23.65714285714285,24.02857142857143,23.285714285714285,83.15714285714286,92.2,85.14285714285714,85.82000000000001,0,0.8947368421052632,0.7535885167464115,0,0,0.208133971291866,0.4641148325358851,0,0,0.7177033492822966,0.5430622009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2021-13,Araranguá,1,502,19.9203187250996,0,33.6,6.0,4.0,27.414285714285715,23.52857142857143,20.942857142857143,92.4,3.2,15.6,18.0,25.0,24.285714285714285,23.0,23.65714285714285,24.02857142857143,85.8,83.15714285714286,92.2,85.14285714285714,0,0.8277511961722488,0.8947368421052632,0,0,0.69377990430622,0.208133971291866,0,0,0.9808612440191388,0.7177033492822966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2021-14,Araranguá,1,502,19.9203187250996,0,11.6,4.0,6.0,26.27142857142857,21.071428571428573,17.071428571428573,85.43333333333334,33.6,3.2,15.6,18.0,23.52857142857143,24.285714285714285,23.0,23.65714285714285,92.4,85.8,83.15714285714286,92.2,0,0.5358851674641149,0.8277511961722488,0,0,0.3803827751196172,0.69377990430622,0,0,0.6794258373205742,0.9808612440191388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2021-15,Araranguá,0,502,0.0,0,0.0,0.0,0.0,30.657142857142865,23.357142857142858,17.1,76.92857142857143,11.6,33.6,3.2,15.6,21.071428571428573,23.52857142857143,24.285714285714285,23.0,85.43333333333334,92.4,85.8,83.15714285714286,1,0.8157894736842105,0.5358851674641149,1,0,0.0239234449760765,0.3803827751196172,0,0,0.200956937799043,0.6794258373205742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2021-16,Araranguá,0,502,0.0,0,6.8,2.0,2.0,27.11428571428572,21.714285714285715,17.642857142857142,77.34285714285714,0.0,11.6,33.6,3.2,23.357142857142858,21.071428571428573,23.52857142857143,24.285714285714285,76.92857142857143,85.43333333333334,92.4,85.8,0,0.5980861244019139,0.8157894736842105,0,0,0.2822966507177033,0.0239234449760765,0,0,0.2296650717703349,0.200956937799043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2021-17,Araranguá,0,502,0.0,0,37.4,5.0,6.0,24.428571428571427,19.785714285714285,16.45714285714286,88.39999999999999,6.8,0.0,11.6,33.6,21.714285714285715,23.357142857142858,21.071428571428573,23.52857142857143,77.34285714285714,76.92857142857143,85.43333333333334,92.4,0,0.4688995215311005,0.5980861244019139,0,0,0.7272727272727273,0.2822966507177033,0,0,0.8875598086124402,0.2296650717703349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021-18,Araranguá,0,502,0.0,0,0.4,2.0,1.0,25.057142857142857,17.9,11.242857142857144,79.88571428571429,37.4,6.8,0.0,11.6,19.785714285714285,21.714285714285715,23.357142857142858,21.071428571428573,88.39999999999999,77.34285714285714,76.92857142857143,85.43333333333334,0,0.3492822966507177,0.4688995215311005,0,0,0.0765550239234449,0.7272727272727273,0,0,0.3636363636363636,0.8875598086124402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021-19,Araranguá,0,502,0.0,0,46.6,5.0,5.0,24.085714285714285,17.47142857142857,12.614285714285714,85.22857142857143,0.4,37.4,6.8,0.0,17.9,19.785714285714285,21.714285714285715,23.357142857142858,79.88571428571429,88.39999999999999,77.34285714285714,76.92857142857143,0,0.291866028708134,0.3492822966507177,0,1,0.7751196172248804,0.0765550239234449,1,0,0.6746411483253588,0.3636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021-20,Araranguá,1,502,19.9203187250996,0,6.200000000000001,4.0,2.0,21.82857142857143,15.514285714285714,10.528571428571428,85.93333333333334,46.6,0.4,37.4,6.8,17.47142857142857,17.9,19.785714285714285,21.714285714285715,85.22857142857143,79.88571428571429,88.39999999999999,77.34285714285714,0,0.124401913875598,0.291866028708134,0,0,0.2727272727272727,0.7751196172248804,0,0,0.7368421052631579,0.6746411483253588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-21,Araranguá,0,502,0.0,0,25.6,5.0,4.0,21.12857142857143,15.814285714285717,11.142857142857142,75.03333333333333,6.200000000000001,46.6,0.4,37.4,15.514285714285714,17.47142857142857,17.9,19.785714285714285,85.93333333333334,85.22857142857143,79.88571428571429,88.39999999999999,0,0.138755980861244,0.124401913875598,0,0,0.5980861244019139,0.2727272727272727,0,0,0.138755980861244,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-22,Araranguá,0,502,0.0,0,54.400000000000006,2.0,1.0,20.87142857142857,14.114285714285714,8.157142857142857,77.84285714285714,25.6,6.200000000000001,46.6,0.4,15.814285714285717,15.514285714285714,17.47142857142857,17.9,75.03333333333333,85.93333333333334,85.22857142857143,79.88571428571429,0,0.0478468899521531,0.138755980861244,0,1,0.8086124401913876,0.5980861244019139,1,0,0.2535885167464115,0.138755980861244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-23,Araranguá,0,502,0.0,0,1.0,5.0,2.0,25.142857142857142,16.428571428571427,10.114285714285716,81.2,54.400000000000006,25.6,6.200000000000001,46.6,14.114285714285714,15.814285714285717,15.514285714285714,17.47142857142857,77.84285714285714,75.03333333333333,85.93333333333334,85.22857142857143,0,0.200956937799043,0.0478468899521531,0,0,0.138755980861244,0.8086124401913876,0,0,0.4354066985645933,0.2535885167464115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-24,Araranguá,0,502,0.0,0,134.0,6.0,7.0,20.042857142857144,15.757142857142858,13.05714285714286,90.35,1.0,54.400000000000006,25.6,6.200000000000001,16.428571428571427,14.114285714285714,15.814285714285717,15.514285714285714,81.2,77.84285714285714,75.03333333333333,85.93333333333334,0,0.1339712918660287,0.200956937799043,0,0,0.9473684210526316,0.138755980861244,1,0,0.9330143540669856,0.4354066985645933,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-25,Araranguá,0,502,0.0,0,57.0,2.0,1.0,17.942857142857143,13.471428571428572,9.957142857142856,87.53999999999999,134.0,1.0,54.400000000000006,25.6,15.757142857142858,16.428571428571427,14.114285714285714,15.814285714285717,90.35,81.2,77.84285714285714,75.03333333333333,0,0.0334928229665071,0.1339712918660287,0,0,0.8181818181818182,0.9473684210526316,0,0,0.8373205741626795,0.9330143540669856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021-26,Araranguá,0,502,0.0,0,13.6,5.0,4.0,19.857142857142858,15.842857142857143,12.857142857142858,86.6,57.0,134.0,1.0,54.400000000000006,13.471428571428572,15.757142857142858,16.428571428571427,14.114285714285714,87.53999999999999,90.35,81.2,77.84285714285714,0,0.1435406698564593,0.0334928229665071,0,0,0.4186602870813397,0.8181818181818182,0,0,0.7751196172248804,0.8373205741626795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-27,Araranguá,0,502,0.0,0,24.6,2.0,2.0,17.485714285714288,12.142857142857142,7.7,80.32857142857142,13.6,57.0,134.0,1.0,15.842857142857143,13.471428571428572,15.757142857142858,16.428571428571427,86.6,87.53999999999999,90.35,81.2,0,0.0191387559808612,0.1435406698564593,0,0,0.5813397129186603,0.4186602870813397,0,0,0.3875598086124402,0.7751196172248804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-28,Araranguá,0,502,0.0,0,1.2,4.0,2.0,21.75714285714286,15.114285714285714,9.671428571428573,90.55,24.6,13.6,57.0,134.0,12.142857142857142,15.842857142857143,13.471428571428572,15.757142857142858,80.32857142857142,86.6,87.53999999999999,90.35,0,0.1028708133971291,0.0191387559808612,0,0,0.1507177033492823,0.5813397129186603,0,0,0.937799043062201,0.3875598086124402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-29,Araranguá,0,502,0.0,0,3.8,3.0,2.0,21.785714285714285,16.400000000000002,12.657142857142857,71.55,1.2,24.6,13.6,57.0,15.114285714285714,12.142857142857142,15.842857142857143,13.471428571428572,90.55,80.32857142857142,86.6,87.53999999999999,0,0.1961722488038277,0.1028708133971291,0,0,0.2320574162679425,0.1507177033492823,0,0,0.0669856459330143,0.937799043062201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-30,Araranguá,0,502,0.0,0,0.8,3.0,3.0,23.057142857142857,13.385714285714286,6.285714285714286,79.57142857142857,3.8,1.2,24.6,13.6,16.400000000000002,15.114285714285714,12.142857142857142,15.842857142857143,71.55,90.55,80.32857142857142,86.6,0,0.0287081339712918,0.1961722488038277,0,0,0.1148325358851674,0.2320574162679425,0,0,0.3349282296650718,0.0669856459330143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-31,Araranguá,0,502,0.0,0,13.2,1.0,1.0,19.485714285714288,12.071428571428571,6.742857142857143,71.98571428571428,0.8,3.8,1.2,24.6,13.385714285714286,16.400000000000002,15.114285714285714,12.142857142857142,79.57142857142857,71.55,90.55,80.32857142857142,0,0.0143540669856459,0.0287081339712918,0,0,0.4066985645933014,0.1148325358851674,0,0,0.0717703349282296,0.3349282296650718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-32,Araranguá,0,502,0.0,0,1.0,2.0,2.0,21.785714285714285,15.957142857142856,11.44285714285714,86.98571428571428,13.2,0.8,3.8,1.2,12.071428571428571,13.385714285714286,16.400000000000002,15.114285714285714,71.98571428571428,79.57142857142857,71.55,90.55,0,0.1531100478468899,0.0143540669856459,0,0,0.138755980861244,0.4066985645933014,0,1,0.7942583732057417,0.0717703349282296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-33,Araranguá,0,502,0.0,0,11.2,2.0,1.0,20.085714285714285,15.05714285714286,11.12857142857143,84.88571428571429,1.0,13.2,0.8,3.8,15.957142857142856,12.071428571428571,13.385714285714286,16.400000000000002,86.98571428571428,71.98571428571428,79.57142857142857,71.55,0,0.0956937799043062,0.1531100478468899,0,0,0.3708133971291866,0.138755980861244,0,0,0.6602870813397129,0.7942583732057417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-34,Araranguá,0,502,0.0,0,7.8,1.0,1.0,26.585714285714285,19.32857142857143,14.357142857142858,82.17142857142858,11.2,1.0,13.2,0.8,15.05714285714286,15.957142857142856,12.071428571428571,13.385714285714286,84.88571428571429,86.98571428571428,71.98571428571428,79.57142857142857,0,0.4354066985645933,0.0956937799043062,0,0,0.3205741626794258,0.3708133971291866,0,0,0.4976076555023923,0.6602870813397129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021-35,Araranguá,0,502,0.0,0,15.8,3.0,2.0,20.2,16.757142857142856,14.185714285714283,85.78571428571429,7.8,11.2,1.0,13.2,19.32857142857143,15.05714285714286,15.957142857142856,12.071428571428571,82.17142857142858,84.88571428571429,86.98571428571428,71.98571428571428,0,0.2200956937799043,0.4354066985645933,0,0,0.4712918660287081,0.3205741626794258,0,0,0.7081339712918661,0.4976076555023923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021-36,Araranguá,0,502,0.0,0,3.4,1.0,1.0,25.0,18.77142857142857,13.628571428571428,81.28571428571429,15.8,7.8,11.2,1.0,16.757142857142856,19.32857142857143,15.05714285714286,15.957142857142856,85.78571428571429,82.17142857142858,84.88571428571429,86.98571428571428,0,0.3923444976076555,0.2200956937799043,0,0,0.2200956937799043,0.4712918660287081,0,0,0.4401913875598086,0.7081339712918661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021-37,Araranguá,0,502,0.0,0,64.2,4.0,5.0,22.5,18.514285714285712,15.142857142857142,84.15714285714286,3.4,15.8,7.8,11.2,18.77142857142857,16.757142857142856,19.32857142857143,15.05714285714286,81.28571428571429,85.78571428571429,82.17142857142858,84.88571428571429,0,0.3827751196172249,0.3923444976076555,0,1,0.84688995215311,0.2200956937799043,1,0,0.6196172248803827,0.4401913875598086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021-38,Araranguá,0,502,0.0,0,55.8,4.0,3.0,22.47142857142857,18.27142857142857,15.728571428571428,86.10000000000001,64.2,3.4,15.8,7.8,18.514285714285712,18.77142857142857,16.757142857142856,19.32857142857143,84.15714285714286,81.28571428571429,85.78571428571429,82.17142857142858,0,0.3732057416267942,0.3827751196172249,0,0,0.8133971291866029,0.84688995215311,0,1,0.7607655502392344,0.6196172248803827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021-39,Araranguá,0,502,0.0,0,28.0,4.0,2.0,22.74285714285714,18.75714285714286,15.971428571428572,82.02857142857144,55.8,64.2,3.4,15.8,18.27142857142857,18.514285714285712,18.77142857142857,16.757142857142856,86.10000000000001,84.15714285714286,81.28571428571429,85.78571428571429,0,0.3875598086124402,0.3732057416267942,0,0,0.6363636363636364,0.8133971291866029,0,0,0.4880382775119617,0.7607655502392344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-40,Araranguá,0,502,0.0,0,41.8,4.0,4.0,23.82857142857143,19.9,17.428571428571427,86.57142857142857,28.0,55.8,64.2,3.4,18.75714285714286,18.27142857142857,18.514285714285712,18.77142857142857,82.02857142857144,86.10000000000001,84.15714285714286,81.28571428571429,0,0.4832535885167464,0.3875598086124402,0,1,0.7535885167464115,0.6363636363636364,1,1,0.7655502392344498,0.4880382775119617,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-41,Araranguá,1,502,19.9203187250996,0,22.6,4.0,2.0,19.728571428571428,17.285714285714285,15.12857142857143,79.35714285714286,41.8,28.0,55.8,64.2,19.9,18.75714285714286,18.27142857142857,18.514285714285712,86.57142857142857,82.02857142857144,86.10000000000001,84.15714285714286,0,0.277511961722488,0.4832535885167464,0,0,0.5526315789473685,0.7535885167464115,0,0,0.3157894736842105,0.7655502392344498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-42,Araranguá,5,502,99.601593625498,0,22.0,4.0,2.0,23.928571428571427,20.4,18.02857142857143,85.78571428571429,22.6,41.8,28.0,55.8,17.285714285714285,19.9,18.75714285714286,18.27142857142857,79.35714285714286,86.57142857142857,82.02857142857144,86.10000000000001,0,0.5119617224880383,0.277511961722488,0,0,0.5382775119617225,0.5526315789473685,0,0,0.7081339712918661,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-43,Araranguá,1,502,19.9203187250996,0,3.8,4.0,4.0,23.6,18.97142857142857,15.257142857142856,78.01428571428572,22.0,22.6,41.8,28.0,20.4,17.285714285714285,19.9,18.75714285714286,85.78571428571429,79.35714285714286,86.57142857142857,82.02857142857144,0,0.4019138755980861,0.5119617224880383,0,0,0.2320574162679425,0.5382775119617225,0,0,0.2631578947368421,0.7081339712918661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-44,Araranguá,1,502,19.9203187250996,0,0.8,1.0,1.0,26.1,21.3,17.228571428571428,79.97142857142856,3.8,22.0,22.6,41.8,18.97142857142857,20.4,17.285714285714285,19.9,78.01428571428572,85.78571428571429,79.35714285714286,86.57142857142857,0,0.5454545454545454,0.4019138755980861,0,0,0.1148325358851674,0.2320574162679425,0,0,0.3732057416267942,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-45,Araranguá,6,502,119.5219123505976,0,59.0,3.0,2.0,26.071428571428573,21.8,19.4,81.45714285714287,0.8,3.8,22.0,22.6,21.3,18.97142857142857,20.4,17.285714285714285,79.97142857142856,78.01428571428572,85.78571428571429,79.35714285714286,0,0.6028708133971292,0.5454545454545454,0,1,0.8229665071770335,0.1148325358851674,1,0,0.4569377990430622,0.3732057416267942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-46,Araranguá,0,502,0.0,0,0.8,1.0,1.0,22.928571428571427,19.24285714285714,15.957142857142856,70.41428571428571,59.0,0.8,3.8,22.0,21.8,21.3,18.97142857142857,20.4,81.45714285714287,79.97142857142856,78.01428571428572,85.78571428571429,0,0.423444976076555,0.6028708133971292,0,0,0.1148325358851674,0.8229665071770335,0,0,0.0526315789473684,0.4569377990430622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-47,Araranguá,1,502,19.9203187250996,0,0.0,0.0,0.0,28.65,23.05,18.2,68.1,0.8,59.0,0.8,3.8,19.24285714285714,21.8,21.3,18.97142857142857,70.41428571428571,81.45714285714287,79.97142857142856,78.01428571428572,1,0.7703349282296651,0.423444976076555,1,0,0.0239234449760765,0.1148325358851674,0,0,0.0143540669856459,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2021-48,Araranguá,3,502,59.7609561752988,0,2.066666666666667,1.0,0.6666666666666666,25.82619047619048,21.30873015873016,18.61428571428572,69.69315476190476,0.0,0.8,59.0,0.8,23.05,19.24285714285714,21.8,21.3,68.1,70.41428571428571,81.45714285714287,79.97142857142856,0,0.5502392344497608,0.7703349282296651,0,0,0.1770334928229665,0.0239234449760765,0,0,0.0287081339712918,0.0143540669856459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-49,Araranguá,1,502,19.9203187250996,0,7.400000000000001,2.333333333333333,1.3333333333333333,26.916666666666668,22.60873015873016,21.8,69.925,2.066666666666667,0.0,0.8,59.0,21.30873015873016,23.05,19.24285714285714,21.8,69.69315476190476,68.1,70.41428571428571,81.45714285714287,0,0.7081339712918661,0.5502392344497608,0,0,0.3110047846889952,0.1770334928229665,0,0,0.0430622009569378,0.0287081339712918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-50,Araranguá,1,502,19.9203187250996,0,5.4,2.0,1.0,25.9,21.633333333333336,18.5,70.33333333333333,7.400000000000001,2.066666666666667,0.0,0.8,22.60873015873016,21.30873015873016,23.05,19.24285714285714,69.925,69.69315476190476,68.1,70.41428571428571,0,0.5885167464114832,0.7081339712918661,0,0,0.2583732057416268,0.3110047846889952,0,0,0.0478468899521531,0.0430622009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021-51,Araranguá,0,502,0.0,0,16.8,5.0,3.0,26.2,23.142857142857142,21.11428571428572,84.17142857142858,5.4,7.400000000000001,2.066666666666667,0.0,21.633333333333336,22.60873015873016,21.30873015873016,23.05,70.33333333333333,69.925,69.69315476190476,68.1,1,0.7918660287081339,0.5885167464114832,1,0,0.4784688995215311,0.2583732057416268,0,0,0.6267942583732058,0.0478468899521531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2021-52,Araranguá,0,502,0.0,0,0.4,1.0,1.0,27.785714285714285,23.1,18.885714285714283,73.52857142857144,16.8,5.4,7.400000000000001,2.066666666666667,23.142857142857142,21.633333333333336,22.60873015873016,21.30873015873016,84.17142857142858,70.33333333333333,69.925,69.69315476190476,0,0.7751196172248804,0.7918660287081339,0,0,0.0765550239234449,0.4784688995215311,0,0,0.1052631578947368,0.6267942583732058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-01,Araranguá,0,451,0.0,0,0.0,0.0,0.0,28.61428571428572,23.842857142857145,20.142857142857142,79.75714285714285,0.4,16.8,5.4,7.400000000000001,23.1,23.142857142857142,21.633333333333336,22.60873015873016,73.52857142857144,84.17142857142858,70.33333333333333,69.925,0,0.8516746411483254,0.7751196172248804,0,0,0.0239234449760765,0.0765550239234449,0,0,0.3492822966507177,0.1052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-02,Araranguá,0,451,0.0,0,11.6,6.0,5.0,26.77142857142857,23.0,20.142857142857142,81.45714285714287,0.0,0.4,16.8,5.4,23.842857142857145,23.1,23.142857142857142,21.633333333333336,79.75714285714285,73.52857142857144,84.17142857142858,70.33333333333333,0,0.7535885167464115,0.8516746411483254,0,0,0.3803827751196172,0.0239234449760765,0,0,0.4569377990430622,0.3492822966507177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-03,Araranguá,0,451,0.0,0,0.0,0.0,0.0,31.485714285714288,24.87142857142857,20.2,78.52857142857144,11.6,0.0,0.4,16.8,23.0,23.842857142857145,23.1,23.142857142857142,81.45714285714287,79.75714285714285,73.52857142857144,84.17142857142858,0,0.9330143540669856,0.7535885167464115,0,0,0.0239234449760765,0.3803827751196172,0,0,0.284688995215311,0.4569377990430622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-04,Araranguá,0,451,0.0,0,27.6,3.0,3.0,32.5,26.542857142857144,22.428571428571427,79.37142857142858,0.0,11.6,0.0,0.4,24.87142857142857,23.0,23.842857142857145,23.1,78.52857142857144,81.45714285714287,79.75714285714285,73.52857142857144,0,0.9952153110047848,0.9330143540669856,0,0,0.6267942583732058,0.0239234449760765,0,0,0.3205741626794258,0.284688995215311,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2022-05,Araranguá,0,451,0.0,0,74.0,4.0,4.0,27.942857142857143,23.9,21.3,83.07142857142857,27.6,0.0,11.6,0.0,26.542857142857144,24.87142857142857,23.0,23.842857142857145,79.37142857142858,78.52857142857144,81.45714285714287,79.75714285714285,0,0.8660287081339713,0.9952153110047848,0,0,0.8660287081339713,0.6267942583732058,1,0,0.5358851674641149,0.3205741626794258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-06,Araranguá,0,451,0.0,0,27.8,3.0,5.0,30.414285714285715,24.957142857142856,21.3,83.24285714285715,74.0,27.6,0.0,11.6,23.9,26.542857142857144,24.87142857142857,23.0,83.07142857142857,79.37142857142858,78.52857142857144,81.45714285714287,0,0.9497607655502392,0.8660287081339713,0,0,0.631578947368421,0.8660287081339713,0,0,0.5550239234449761,0.5358851674641149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-07,Araranguá,1,451,22.17294900221729,0,0.2,1.0,3.0,27.87142857142857,23.15714285714285,18.842857142857145,77.45714285714287,27.8,74.0,27.6,0.0,24.957142857142856,23.9,26.542857142857144,24.87142857142857,83.24285714285715,83.07142857142857,79.37142857142858,78.52857142857144,0,0.7990430622009569,0.9497607655502392,0,0,0.0574162679425837,0.631578947368421,0,0,0.2344497607655502,0.5550239234449761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2022-08,Araranguá,0,451,0.0,0,3.2,3.0,1.0,29.071428571428573,22.885714285714283,17.95714285714286,79.48571428571428,0.2,27.8,74.0,27.6,23.15714285714285,24.957142857142856,23.9,26.542857142857144,77.45714285714287,83.24285714285715,83.07142857142857,79.37142857142858,0,0.7368421052631579,0.7990430622009569,0,0,0.208133971291866,0.0574162679425837,0,0,0.3301435406698564,0.2344497607655502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2022-09,Araranguá,0,451,0.0,0,6.8,3.0,2.0,30.67142857142857,25.214285714285715,21.32857142857143,83.15714285714286,3.2,0.2,27.8,74.0,22.885714285714283,23.15714285714285,24.957142857142856,23.9,79.48571428571428,77.45714285714287,83.24285714285715,83.07142857142857,0,0.971291866028708,0.7368421052631579,1,0,0.2822966507177033,0.208133971291866,0,0,0.5430622009569378,0.3301435406698564,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2022-10,Araranguá,0,451,0.0,0,41.4,4.0,3.0,30.97142857142857,25.3,22.228571428571428,85.78571428571429,6.8,3.2,0.2,27.8,25.214285714285715,22.885714285714283,23.15714285714285,24.957142857142856,83.15714285714286,79.48571428571428,77.45714285714287,83.24285714285715,0,0.9904306220095692,0.971291866028708,0,0,0.7464114832535885,0.2822966507177033,0,0,0.7081339712918661,0.5430622009569378,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
